gene,n_R282W,n_other_mut,median_R282W,median_other_mut,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,biology,fdr,significant
IL32,11,784,0.0939700796264853,0.0826426349333236,-0.1542772083972086,-0.7494081634653251,0.44085374667090793,4178.0,0.8598959539440277,,0.9997541121077926,False
PITPNC1,11,784,0.0415635515868653,0.07723161203376916,-0.15427519151044075,-0.7494061453153722,0.44085576229449064,3703.0,0.4210930310019949,,0.9997541121077926,False
FAM222B,11,784,-0.1946221589448054,-0.17570941809928003,-0.15423872913007802,-0.7493696601013082,0.44089220184115224,4088.0,0.7676120783739551,,0.9997541121077926,False
GABRE,11,784,0.0848299708544249,0.11608007338630416,-0.15420011355456026,-0.7493310203495858,0.4409307932404652,3780.0,0.4822295855007559,,0.9997541121077926,False
UGT2A1,11,784,0.0748060803888553,0.09759427869286949,-0.1541962377386271,-0.7493271421074396,0.4409346666301853,4092.0,0.771654632183859,,0.9997541121077926,False
MFGE8,11,784,0.0752022005669058,0.0609338891954522,-0.15419197742062613,-0.7493228791226023,0.4409389242813501,4308.0,0.9963077910467745,,0.9997541121077926,False
CDA,11,784,0.0165059658716586,0.04195009632187095,-0.15414443959896396,-0.7492753115486316,0.44098643235070367,3921.0,0.6056460349141062,,0.9997541121077926,False
MSMO1,11,784,0.0888379933117136,0.126599742354668,-0.15413412331962406,-0.749264988813894,0.4409967421746459,3417.0,0.23694375906462328,,0.9997541121077926,False
GOLGA5,11,784,-0.0420718720985236,-0.06950529737122535,-0.15412572347938258,-0.749256583717783,0.44100513675901787,3853.0,0.5443790582730218,,0.9997541121077926,False
WDR38,11,784,-0.1892311014418412,-0.13038049779837296,-0.15410497893194336,-0.7492358261914864,0.44102586832759977,3717.0,0.4318579146232887,,0.9997541121077926,False
MELK,11,784,-0.1068213124595002,-0.0630428928557979,-0.15403535801723575,-0.7491661617311172,0.4410954456966456,3844.0,0.5365069955490818,,0.9997541121077926,False
GAS2,11,784,0.0074043333736265,0.0062158154097149,-0.15396786548678906,-0.7490986270050264,0.4411628960314482,3909.0,0.5946123224733046,,0.9997541121077926,False
CD96,11,784,-0.0715932100814485,-0.05372388774149755,-0.1539216089982912,-0.7490523416081205,0.4412091236115381,3712.0,0.42799512988074395,,0.9997541121077926,False
ART4,11,784,0.016473926137033,0.0391668114449848,-0.15388042009356018,-0.749011126969323,0.4412502867822027,4093.0,0.7726662448872007,,0.9997541121077926,False
FYN,11,784,0.0298061556698913,0.0625267625594762,-0.15388030616623222,-0.749011012970825,0.4412504006383606,3941.0,0.6242362029485204,,0.9997541121077926,False
FHL2,11,784,-0.0369137490277887,-0.00841668249585465,-0.1538681824508769,-0.7489988816821138,0.44126251678036005,3918.0,0.6028790190951112,,0.9997541121077926,False
PCDHB4,11,784,-0.0793181133456874,-0.0643858808141097,-0.1538311694049016,-0.7489618455187844,0.4412995067089812,3875.0,0.5638603349799272,,0.9997541121077926,False
TBX18,11,784,0.018246975794294,0.01315553147705625,-0.15382931580253228,-0.7489599907588511,0.4413013591537865,4343.0,0.9678336395268905,,0.9997541121077926,False
PHF2,11,784,-0.1149533589177361,-0.11960642327485774,-0.15372065445037225,-0.7488512615726726,0.441409952671928,4249.0,0.934142420871032,,0.9997541121077926,False
MAP2K7,11,784,-0.1637254211520551,-0.1757965483684108,-0.15364997762978053,-0.7487805406563884,0.44148058539682744,4104.0,0.7838191333646403,,0.9997541121077926,False
RAB24,11,784,-0.0675136161935768,-0.07355623417204955,-0.15349626590888701,-0.7486267331038293,0.44163420128605535,4157.0,0.8381411853746394,,0.9997541121077926,False
ATRN,11,784,-0.0106604732457267,-0.0258122822752893,-0.15342519407949476,-0.7485556169970848,0.4417052288380954,4065.0,0.7444930442435265,,0.9997541121077926,False
APLN,11,784,0.0421251961046008,0.07419092450022995,-0.15341887857450937,-0.7485492975585668,0.44171154040954813,3649.0,0.3810722594360434,,0.9997541121077926,False
WDFY4,11,784,0.0247945255036688,0.060579242725252405,-0.15334147644581433,-0.748471847234086,0.4417888943424574,3613.0,0.35573648139509106,,0.9997541121077926,False
LAPTM4A,11,784,0.0394249230754539,0.05102881979531785,-0.15330119730327682,-0.7484315430206576,0.4418291484141039,3954.0,0.6364504016943109,,0.9997541121077926,False
INTS5,11,784,-0.976121938171405,-1.0172480166520095,-0.15319333770238186,-0.7483236163172882,0.44193694091252445,4272.0,0.9583495699198618,,0.9997541121077926,False
KEL,11,784,0.1637204227442448,0.17283230977969288,-0.15315208402834718,-0.7482823369906735,0.44197816893397907,3859.0,0.5496588046108546,,0.9997541121077926,False
BTNL3,11,784,0.0584851033554564,0.07462338848319586,-0.15314967876158514,-0.7482799302284686,0.44198057270529834,3951.0,0.6336227950947757,,0.9997541121077926,False
LHPP,11,784,0.0746993822477641,0.08094318010819851,-0.15298113511981307,-0.7481112818553969,0.4421490116157708,4000.0,0.6804502772179752,,0.9997541121077926,False
TSC2,11,784,-0.0704744773246092,-0.04590095094844025,-0.15295838714218418,-0.7480885197512381,0.4421717454668697,4063.0,0.7424931940982908,,0.9997541121077926,False
TOP3B,11,784,-0.1849437344991787,-0.1570572603691206,-0.1529488347979554,-0.7480789614756146,0.4421812918797038,3679.0,0.4030098193089713,,0.9997541121077926,False
SRRM4,11,784,0.0023384675391758,0.0010886029303253,-0.1528891752608157,-0.7480192649020995,0.4422409143804681,3931.0,0.6149102067616788,,0.9997541121077926,False
NDUFB10,11,784,-0.6887977657305979,-0.5802200689789123,-0.15285797821539315,-0.7479880484954423,0.442272092064656,3911.0,0.5964448861015792,,0.9997541121077926,False
TERB2,11,784,-0.0517171556850512,-0.03544597793694635,-0.15284259284435797,-0.7479726535775285,0.44228746788881257,3761.0,0.46671038728631864,,0.9997541121077926,False
COMP,11,784,-0.0578826643553698,-0.0176006160603083,-0.15277418512172108,-0.7479042034183958,0.4423558331749537,3747.0,0.4554548478830637,,0.9997541121077926,False
ALG14,11,784,-0.8534263792236506,-0.9441399209660106,-0.15267619283389638,-0.7478061503744846,0.4424537647066919,4643.0,0.6621334278599491,,0.9997541121077926,False
NR4A2,11,784,-0.0114005534704468,-0.06595871210915766,-0.15263905890091048,-0.7477689934283149,0.44249087562649403,4932.0,0.4127464698410108,,0.9997541121077926,False
CSF2RB,11,784,-0.1008200149426257,-0.05544850037834455,-0.15263762676956907,-0.7477675604095442,0.4424923068704061,3370.0,0.21320479144665228,,0.9997541121077926,False
ALG2,11,784,-1.664607927158246,-1.528439254617337,-0.1525813501316217,-0.7477112489060118,0.4425485486427685,3854.0,0.545257262708681,,0.9997541121077926,False
FBXO40,11,784,-0.0514926751083171,-0.0251837955421432,-0.1525653708444451,-0.7476952597213832,0.44256451803249297,4007.0,0.687247119341978,,0.9997541121077926,False
COL6A6,11,784,-0.0354586871677014,-0.0113461977741483,-0.15255480590858933,-0.7476846882422536,0.44257507642507504,3538.0,0.3064588693906226,,0.9997541121077926,False
SOX17,11,784,0.0249664607400585,0.044821481765549,-0.15251461413181536,-0.7476444715772964,0.44261524331366575,3669.0,0.3956145929219004,,0.9997541121077926,False
LGALS1,11,784,0.0927337113185884,0.12759191528088465,-0.1524596364255312,-0.7475894598374722,0.4426701869864098,3816.0,0.5123880528669166,,0.9997541121077926,False
FAM47E,11,784,0.0052010104989862,0.01993887327313465,-0.15243504381003536,-0.7475648520020722,0.4426947643820015,3616.0,0.35780630426807136,,0.9997541121077926,False
RND3,11,784,0.0517862036998225,0.0626920764990998,-0.15238439034872547,-0.7475141672000294,0.4427453865025784,4061.0,0.7404950806513507,,0.9997541121077926,False
TMED6,11,784,-0.0646433398799476,-0.044310731013307195,-0.15236947244986268,-0.7474992400730246,0.4427602951732993,4007.0,0.687247119341978,,0.9997541121077926,False
LAMTOR3,11,784,-0.5985441777389079,-0.5450177288615055,-0.15229317259727154,-0.7474228930358295,0.4428365478412865,3963.0,0.6449649195871878,,0.9997541121077926,False
GLYATL2,11,784,0.1552311033566696,0.1454131225532237,-0.15220608115563777,-0.7473357477648435,0.44292358545356797,4297.0,0.984704588104892,,0.9997541121077926,False
FGF13,11,784,0.0124165363613856,0.00178115580326335,-0.1521543480066465,-0.7472839826552778,0.4429752866419848,4057.0,0.7365041136211066,,0.9997541121077926,False
IAPP,11,784,0.0562528592573069,0.062088719597126946,-0.15208374628714214,-0.7472133373357852,0.4430458447615009,3742.0,0.45147234855835827,,0.9997541121077926,False
MAP1S,11,784,-0.0747718263950016,-0.009737545512002451,-0.15201179307675475,-0.7471413397116156,0.4431177535581061,3407.0,0.23174265620725853,,0.9997541121077926,False
NR1D2,11,784,0.0269904516200339,0.04143073796546145,-0.15198369922951455,-0.7471132285288935,0.44314583006986447,3811.0,0.5081413711238401,,0.9997541121077926,False
FUCA2,11,784,-0.038914611334618,-0.0113685039026168,-0.1519826860685964,-0.7471122147428582,0.4431468426056653,3691.0,0.4119925837827316,,0.9997541121077926,False
ABCC9,11,784,-0.0275413687574553,-0.023363150896753553,-0.15196682447254464,-0.7470963433607908,0.44316269441570155,4091.0,0.770643407563723,,0.9997541121077926,False
FAM8A1,11,784,-0.0234210601306826,-0.0266829713682785,-0.15191249707188315,-0.7470419824498802,0.4432169883061139,4052.0,0.7315253947926037,,0.9997541121077926,False
NLRP5,11,784,-0.0318964721489063,-0.0234974344049139,-0.15185777999972874,-0.7469872316392284,0.443271671639771,3824.0,0.5192210367825496,,0.9997541121077926,False
DEF6,11,784,0.0575630421380196,0.0614725217456589,-0.15181487036368707,-0.7469442955536458,0.44331455482627175,3926.0,0.6102703171761562,,0.9997541121077926,False
HAUS1,11,784,-1.6673562950323009,-1.6313348185923537,-0.15181188452347116,-0.7469413078732333,0.443317538826291,3765.0,0.4699543756660579,,0.9997541121077926,False
VAMP7,11,784,0.0819320104974043,0.09025651634269316,-0.1517897857644651,-0.7469191954957143,0.44333962396678406,3776.0,0.4789392513371371,,0.9997541121077926,False
NAT14,11,784,-0.007642851947309,0.00705517630854935,-0.15177395503624697,-0.7469033550129192,0.4433554449404253,3871.0,0.5602934329282567,,0.9997541121077926,False
IHH,11,784,-0.0317455905152516,0.00509199237663535,-0.15177368552599863,-0.7469030853366128,0.44335571428461557,3682.0,0.4052444376794093,,0.9997541121077926,False
MBP,11,784,0.1342444486919292,0.1278026234658717,-0.15166643905224053,-0.7467957728066359,0.44346289470215483,3933.0,0.6167704989353966,,0.9997541121077926,False
TTC17,11,784,-0.0043805237549092,0.0297172004467742,-0.15165420428986848,-0.7467835305114852,0.44347512193174815,3864.0,0.5540777890791366,,0.9997541121077926,False
PHLPP1,11,784,0.0235102183208624,0.06034639552243585,-0.15163346089938573,-0.7467627743509637,0.4434958525521923,3546.0,0.3114885874259391,,0.9997541121077926,False
GALR2,11,784,-0.0311051385740297,-0.027370662940498197,-0.1516274829262787,-0.7467567926980234,0.443501826845466,4197.0,0.8796713733616014,,0.9997541121077926,False
SNX19,11,784,-0.0494823607889861,-0.0486281742264043,-0.1516201356588868,-0.7467494409081065,0.44350916959033293,3799.0,0.49802516043573597,,0.9997541121077926,False
LMAN2,11,784,-0.0917259179550484,-0.0839708269721707,-0.15155383396263034,-0.7466830984105228,0.44357543048526216,3912.0,0.5973621314037261,,0.9997541121077926,False
CRLF3,11,784,-0.1529315220343522,-0.12937835661262237,-0.15154748814043983,-0.7466767486841195,0.4435817724032398,3668.0,0.39487960698503055,,0.9997541121077926,False
CEP85L,11,784,-0.0996229523857403,-0.1090570819930854,-0.15137873097159704,-0.7465078877488428,0.4437504258056487,3885.0,0.5728251450366468,,0.9997541121077926,False
ZBTB4,11,784,0.0584062919565382,0.0686176970388927,-0.1513150143114343,-0.7464441319402548,0.4438141033173862,4033.0,0.7127107529605547,,0.9997541121077926,False
YDJC,11,784,0.034420290440914,0.0393185642835776,-0.15130837981543896,-0.7464374933688775,0.4438207337379996,3886.0,0.5737253334973849,,0.9997541121077926,False
DDIT4L,11,784,0.0611293271407811,0.0740157827773735,-0.15120857390002285,-0.7463376261670929,0.4439204783670472,3838.0,0.531290959400496,,0.9997541121077926,False
APBA1,11,784,-0.0418325429345889,-0.0226960901502823,-0.15106122654237136,-0.7461901884038993,0.4440677353191565,3729.0,0.44121057737476055,,0.9997541121077926,False
IL6R,11,784,-0.0588989959135694,-0.0533246145195231,-0.1510490421114281,-0.7461779965010962,0.44407991227823995,4016.0,0.6960231292931307,,0.9997541121077926,False
ODAD2,11,784,0.024744372419383,0.0262655789347689,-0.15091876000022605,-0.746047634534651,0.4442101145341988,4028.0,0.7077879056739989,,0.9997541121077926,False
CLMP,11,784,0.0591233112259422,0.0642021451762189,-0.1508738756503665,-0.746002722689291,0.4442549713885581,3797.0,0.4963496050302235,,0.9997541121077926,False
TRIM42,11,784,0.0797355236559996,0.06447109701711365,-0.15064134176456337,-0.7457700464875311,0.4444873629584044,4316.0,0.9963077910467745,,0.9997541121077926,False
DCAF8,11,784,-0.1271801655852807,-0.08492047654230275,-0.1506379369859965,-0.7457666396267937,0.4444907656548007,3845.0,0.5373788330535161,,0.9997541121077926,False
TEAD2,11,784,-0.0148034284864339,-0.03355187467118305,-0.15061617325829907,-0.7457448625907395,0.4445125160741414,4393.0,0.9152389492272812,,0.9997541121077926,False
TRPM7,11,784,-0.7122179573207232,-0.6873960691599147,-0.1504653047514888,-0.7455939018818233,0.4446632923788457,3975.0,0.6563902620527677,,0.9997541121077926,False
PSMD3,11,784,-1.970338054330805,-1.8368270034261893,-0.15040318253010662,-0.7455317417217857,0.4447253766615724,3985.0,0.6659733024653187,,0.9997541121077926,False
DCBLD2,11,784,0.031284799230638,0.06550427758287045,-0.15035797588128907,-0.7454865074746675,0.44477055571208934,3665.0,0.3926796084394313,,0.9997541121077926,False
TRIM7,11,784,0.0669650742249036,0.0975884286595354,-0.1502789302908122,-0.7454074136474171,0.44484955306579277,3763.0,0.46833082628076184,,0.9997541121077926,False
CA10,11,784,-0.1179535304814476,-0.08406821750969215,-0.1501834537959076,-0.745311878922763,0.4449449713309478,3973.0,0.6544803555876675,,0.9997541121077926,False
C9orf40,11,784,0.0164183473377336,0.0332271699118961,-0.1501715968114023,-0.7453000147094351,0.44495682108663054,3930.0,0.6139809874690816,,0.9997541121077926,False
GKAP1,11,784,0.0459785316809334,0.04612054781742845,-0.15017009610088825,-0.7452985130840268,0.4449583208822503,3820.0,0.515798674097381,,0.9997541121077926,False
HDLBP,11,784,-0.0478641569432065,-0.01761904417107775,-0.15015414861879198,-0.74528255588026,0.44497425864267615,3761.0,0.46671038728631864,,0.9997541121077926,False
MRPL24,11,784,-0.5048988450354885,-0.39665775615022214,-0.15002977585871727,-0.7451581073373043,0.4450985556198698,3677.0,0.40152418411747526,,0.9997541121077926,False
PEMT,11,784,-0.0403145086307263,-0.0028905239054879,-0.15000065113515204,-0.7451289648765189,0.44512766260621484,4004.0,0.684331051743494,,0.9997541121077926,False
PLEKHG2,11,784,-0.0994595957195584,-0.07845164002456151,-0.14996266349239928,-0.7450909541041223,0.4451656271193237,3763.0,0.46833082628076184,,0.9997541121077926,False
ADGRL2,11,784,-0.0261887228646723,0.0014721197840595,-0.1499190305700381,-0.7450472946220875,0.44520923348201136,4086.0,0.7655931622761639,,0.9997541121077926,False
EMP3,11,784,0.0079384087196828,0.0325583387534405,-0.1498703537404221,-0.7449985881716547,0.4452578806908104,3777.0,0.47976068381022263,,0.9997541121077926,False
TMEM225,11,784,0.1186866195697845,0.12110873246849495,-0.14985971183881114,-0.7449879397955164,0.44526851611789414,3983.0,0.6640522626551398,,0.9997541121077926,False
UBE4B,11,784,-0.3297959723779251,-0.2945628362080382,-0.1498543043716003,-0.7449825290385816,0.44527392029538104,3723.0,0.43651981392410544,,0.9997541121077926,False
CFHR2,11,782,0.0538086649751267,0.05648894864369375,-0.14984688793781734,-0.7449857513591824,0.4452919754835478,3830.0,0.5328580759043402,,0.9997541121077926,False
ZC3HC1,11,784,-0.2812478509350218,-0.22584447866985544,-0.14982997271989998,-0.7449581825857787,0.4452982371459788,3831.0,0.5252382565641414,,0.9997541121077926,False
GH2,11,784,-0.1242825690402634,-0.1160064327033977,-0.14981321782722398,-0.7449414175023893,0.44531498184794127,4231.0,0.9152389492272812,,0.9997541121077926,False
SLC35F2,11,784,-0.1157335004050284,-0.08345925540883689,-0.14980462696971297,-0.7449328214201619,0.445323567480736,3770.0,0.4740268214947353,,0.9997541121077926,False
NLRP2,11,784,0.0133561348056744,0.047187413254042604,-0.14970633139823314,-0.7448344660894197,0.4454218032929535,3771.0,0.47484363186051803,,0.9997541121077926,False
CATSPER1,11,784,-0.1601300643994613,-0.16977509701533894,-0.14964282944054697,-0.7447709255462673,0.4454852666651734,4014.0,0.6940693336696788,,0.9997541121077926,False
LIPT2,11,784,-0.0750088515615419,-0.00386810513986465,-0.14962256924731832,-0.7447506530458544,0.4455055145512178,3456.0,0.25801439992028075,,0.9997541121077926,False
RFTN1,11,784,0.0963875344842247,0.08301323791074991,-0.14958986929417217,-0.7447179332324269,0.4455381946440825,3911.0,0.5964448861015792,,0.9997541121077926,False
TRAPPC3,11,784,-1.6846843023739126,-1.6739080929137118,-0.1495864383069843,-0.7447145001616841,0.44554162354771554,3843.0,0.535635870239916,,0.9997541121077926,False
CYP3A7,11,784,0.0612870047796972,0.07751510604580894,-0.14952447129118482,-0.7446524955230528,0.4456035529406831,3754.0,0.4610634218879879,,0.9997541121077926,False
MOSMO,11,784,-0.0765940735118877,-0.033849942212435494,-0.14946072288876794,-0.7445887084325127,0.44566726265497675,3713.0,0.4287660738440806,,0.9997541121077926,False
CLIC3,11,784,-0.0030847126994103,-0.0036260727793879,-0.14936947078001736,-0.7444974009726827,0.4457584594126479,3906.0,0.5918683117035564,,0.9997541121077926,False
PODNL1,11,784,-0.0936805369800021,-0.06940371500415365,-0.1493090521928842,-0.7444369457558544,0.44581884137008604,3727.0,0.4396437896428509,,0.9997541121077926,False
KLLN,11,784,-0.0552343671833304,-0.060617439047396846,-0.14909969993165967,-0.7442274666862323,0.4460280668229129,3816.0,0.5123880528669166,,0.9997541121077926,False
ELAPOR2,11,784,-0.0376090680030782,-0.035568702297268745,-0.14908155113568672,-0.7442093069055895,0.4460462046342161,3899.0,0.5854883411560856,,0.9997541121077926,False
SETD6,11,784,-0.0682763173481263,-0.020748892702878698,-0.14902467366973673,-0.7441523950228661,0.4461030476833927,3528.0,0.30024781498017095,,0.9997541121077926,False
NACC2,11,784,-0.0735820174068517,-0.07082242346610926,-0.1489165349640439,-0.7440441909182426,0.4462111209901548,3862.0,0.5523081101232616,,0.9997541121077926,False
TTPAL,11,784,-0.0473414461311214,-0.0252078166972643,-0.14873121167957784,-0.7438587556663857,0.4463963323072301,3690.0,0.4112395150053557,,0.9997541121077926,False
PRKAG3,11,784,0.0330704041045001,0.022443941566959,-0.14872738621773193,-0.7438549278947661,0.44640015545930223,3795.0,0.49467706084693475,,0.9997541121077926,False
KCNQ4,11,784,-0.048149704488333,-0.050257706471963745,-0.14871473297552373,-0.7438422670130866,0.4464128010620392,3935.0,0.6186332544447883,,0.9997541121077926,False
ROGDI,11,784,0.0906735101613053,0.0831932110088284,-0.14870917875695722,-0.7438367094413324,0.44641835192741797,3811.0,0.5081413711238401,,0.9997541121077926,False
LRRN3,11,784,0.0412585181967949,-0.0083196186331452,-0.1486791184767251,-0.7438066310153084,0.4464483940618582,4333.0,0.9783767750552963,,0.9997541121077926,False
COL2A1,11,784,-0.021485453776749,0.0242234993743033,-0.14863236533851856,-0.7437598496620083,0.4464951189849712,3800.0,0.49886406537526895,,0.9997541121077926,False
PADI1,11,784,0.0804766807740374,0.10164830068367389,-0.14858330972715367,-0.7437107644555667,0.44654414500125944,3816.0,0.5123880528669166,,0.9997541121077926,False
FLNB,11,784,-0.080533913267993,-0.066818863771662,-0.14855196439325058,-0.7436794002162495,0.4465754714297483,3807.0,0.5047573671663117,,0.9997541121077926,False
IFFO1,11,784,-0.0716772534535413,-0.0391100397743964,-0.1485493864557324,-0.7436768207240689,0.4465780478126042,4011.0,0.6911424521327232,,0.9997541121077926,False
RGS21,11,784,0.0525986750301859,0.05533777519677095,-0.14851378706201532,-0.7436411998643818,0.44661362574035113,3927.0,0.6111970513053477,,0.9997541121077926,False
HTR3C,11,784,0.0031419787659252,0.0111032359114668,-0.14850939957584494,-0.7436368097329706,0.4466180105812807,3662.0,0.3904870560996224,,0.9997541121077926,False
MYO5B,11,784,0.0251784904859696,0.0550023780892963,-0.14844427922146128,-0.7435716501263341,0.44668309168341147,3975.0,0.6563902620527677,,0.9997541121077926,False
GABPB1,11,784,-0.5407276634241764,-0.4642262891706187,-0.1484349200221568,-0.7435622852870492,0.4466924452427355,3976.0,0.657346059043874,,0.9997541121077926,False
EIF2AK1,11,784,0.0548014693094102,0.06515366720827914,-0.14840391834871375,-0.7435312649341164,0.4467234282366888,3899.0,0.5854883411560856,,0.9997541121077926,False
ZNF583,11,784,0.0428977415944334,0.04618391512381395,-0.14833927265754934,-0.7434665803044251,0.4467880349893265,3682.0,0.4052444376794093,,0.9997541121077926,False
ZNF518B,11,784,0.0656976293784385,0.0756209258477088,-0.14832617965464637,-0.7434534794171808,0.4468011201078881,4087.0,0.7666024222480883,,0.9997541121077926,False
PPCS,11,784,-0.2764913132495823,-0.27483605117927595,-0.14828513237224683,-0.7434124074214483,0.44684214267695466,4044.0,0.7235829855865588,,0.9997541121077926,False
MYH9,11,784,-0.6986589296689665,-0.5394180367573476,-0.1481659023738725,-0.743293105677066,0.44696130092932096,3601.0,0.34753291576277046,,0.9997541121077926,False
TMEM161A,11,784,-0.1502634304002744,-0.14284451145571844,-0.14804954235382367,-0.7431766756936389,0.4470775909859915,4093.0,0.7726662448872007,,0.9997541121077926,False
RNF13,11,784,-0.0008518882013427,-0.0013742918178981,-0.14804359498514796,-0.7431707247504862,0.44708353478019025,4036.0,0.7156702321606914,,0.9997541121077926,False
CLIP1,11,784,-0.000851074168172,0.0231022625764898,-0.14803417352237566,-0.7431612976255367,0.44709295058078535,3843.0,0.535635870239916,,0.9997541121077926,False
FMR1,11,784,0.0854671929226562,0.0986913781276096,-0.14801534336582126,-0.7431424561533817,0.44711176942173925,3685.0,0.40748644523017385,,0.9997541121077926,False
TMEM200C,11,784,0.1018392155580893,0.11890462202146405,-0.14801495885701704,-0.7431420714135297,0.4471121536994956,3818.0,0.5140918923566533,,0.9997541121077926,False
FAM234B,11,784,-0.0125983017598151,-0.03924256026305775,-0.1479222290973038,-0.7430492859508886,0.447204827756281,4355.0,0.9551894565866358,,0.9997541121077926,False
IL4,11,784,-0.0386719232584034,-0.02172224505942105,-0.14782797095093897,-0.742954971219262,0.44729902931738413,3631.0,0.36826875869354114,,0.9997541121077926,False
ELMOD1,11,784,-0.0565199171108593,-0.03425823247485625,-0.14777905020758708,-0.7429060211219154,0.44734792070674123,3570.0,0.3269025575600888,,0.9997541121077926,False
NTRK3,11,784,0.0469603001722696,0.0314460182732551,-0.14773919138845748,-0.7428661383934143,0.44738775561649935,4047.0,0.7265579554782592,,0.9997541121077926,False
XPNPEP2,11,784,0.1443441783661964,0.12023058528677115,-0.1477302280005201,-0.7428571696296637,0.4473967136286235,4392.0,0.9162879851859718,,0.9997541121077926,False
NCOA3,11,784,-0.115409076938641,-0.1082730364417991,-0.1476436967154338,-0.7427705864640027,0.4474831930331352,3818.0,0.5140918923566533,,0.9997541121077926,False
PCOLCE,11,784,-0.1030871571465613,-0.05704695648167725,-0.1475458286714631,-0.742672659779033,0.4475810024361068,3776.0,0.4789392513371371,,0.9997541121077926,False
KCNF1,11,784,0.0335933987326951,0.07655476879449905,-0.14753721384911406,-0.742664039796679,0.447589612098451,3731.0,0.44278055912615544,,0.9997541121077926,False
CDKN2B,11,773,0.033188549045791,0.0787614422875705,-0.14749775239709034,-0.7426837519604619,0.44768824716628125,3760.0,0.5103187513013818,,0.9997541121077926,False
PCDHB12,11,784,0.0883810450385742,0.0927111587815382,-0.14749137489257738,-0.7426181733891297,0.447635423603975,3783.0,0.4847053783551418,,0.9997541121077926,False
VPREB3,11,784,0.0106945361079021,0.04397575864745675,-0.14732619442252473,-0.7424528940702205,0.4478005052251711,3765.0,0.4699543756660579,,0.9997541121077926,False
IPO11,11,784,-1.1902828964195098,-1.1022107860637527,-0.1472829338156394,-0.7424096075932152,0.4478437399619364,3805.0,0.5030698305621482,,0.9997541121077926,False
TSPAN32,11,784,0.0272779948831532,0.026753232098807547,-0.14725285938913313,-0.7423795151864854,0.4478737964082191,3891.0,0.5782363014057585,,0.9997541121077926,False
C10orf105,11,784,-0.0490194905547794,-0.03033300526320025,-0.14720555640611854,-0.7423321839304527,0.44792107111821566,3826.0,0.5209366038201464,,0.9997541121077926,False
TEAD4,11,784,-0.2510619794136993,-0.20809680364900815,-0.14717409566218848,-0.7423007043874486,0.44795251306307154,3916.0,0.6010375088813511,,0.9997541121077926,False
SNRPA,11,784,-0.4407566763838623,-0.3711082361708393,-0.14714964524984556,-0.7422762393677642,0.44797694886807315,4009.0,0.6891937558277965,,0.9997541121077926,False
PLA2G4A,11,784,0.0458060688994323,0.08224114626775936,-0.14713792493536956,-0.7422645120521139,0.4479886621813747,3436.0,0.2470519610331562,,0.9997541121077926,False
CT55,11,784,0.1172113334051944,0.1225461918541649,-0.14710425064945493,-0.742230817653839,0.44802231635492923,3938.0,0.6214319850560428,,0.9997541121077926,False
AGAP2,11,784,-0.3368444831379308,-0.30711701408461467,-0.1470303404736541,-0.7421568633504618,0.4480961824031536,3946.0,0.628922002447832,,0.9997541121077926,False
DMRTB1,11,784,-0.1004181341404506,-0.11618070661428426,-0.14693940434296202,-0.7420658729573842,0.44818706427146016,3965.0,0.6468634253288972,,0.9997541121077926,False
ZNF84,11,784,0.0518281411309328,0.03956553065108555,-0.14692176838212848,-0.7420482264769044,0.4482046897126475,4053.0,0.7325202423354199,,0.9997541121077926,False
GNL3,11,784,-1.0570872891703476,-0.981159486794912,-0.14690762370622915,-0.7420340733647822,0.448218825952324,3823.0,0.5183643483775446,,0.9997541121077926,False
RAI14,11,784,0.0611505925677394,0.05327353553635625,-0.1468166152977745,-0.7419430106961593,0.44830978010061023,4382.0,0.9267860640196315,,0.9997541121077926,False
TMEM60,11,784,0.083106935245831,0.09993318010655045,-0.14669317141035726,-0.7418194932639284,0.4484331504432138,3761.0,0.46671038728631864,,0.9997541121077926,False
BEX2,11,784,-0.0380609890020473,-0.033110158676458945,-0.14665200162976438,-0.7417782989691533,0.44847429570962444,4028.0,0.7077879056739989,,0.9997541121077926,False
ZAR1L,11,784,-0.0915775886426135,-0.05946202164645105,-0.14660891550973645,-0.7417351872012432,0.44851735618177035,3495.0,0.28035021138529137,,0.9997541121077926,False
GLS2,11,784,-0.1773827620749748,-0.13824229906068364,-0.14654937166653204,-0.7416756079257677,0.44857686459270363,3632.0,0.3689729615227174,,0.9997541121077926,False
MRPS35,11,784,-0.5771711188866793,-0.4593504333014986,-0.1465162983048528,-0.7416425148896086,0.44860991827990304,3808.0,0.5056022530449575,,0.9997541121077926,False
TMEM241,11,784,0.1343111124819491,0.14540937920820696,-0.14651115509399368,-0.7416373686195865,0.4486150584315991,3908.0,0.5936970064479178,,0.9997541121077926,False
HTR1E,11,784,0.0453826936717999,0.05695671803146015,-0.14649489626142842,-0.7416211001170332,0.44863130759417635,3706.0,0.4233864410007412,,0.9997541121077926,False
RNF175,11,784,0.0599236014464723,0.07148243719447045,-0.1464935152273748,-0.7416197182616551,0.4486326878069054,3738.0,0.4483005828665977,,0.9997541121077926,False
KCNJ3,11,784,-0.0829393045074031,-0.0253689208321203,-0.1463957024497366,-0.7415218473327758,0.4487304424333027,3780.0,0.4822295855007559,,0.9997541121077926,False
