gene_symbol,cell_type,n_td,n_ctl,mean_td,mean_ctl,log2fc,p_value,significant
WWTR1,L6b,826,310,1.4842615012106537,1.3806451612903226,0.10367830009711428,0.09308508300801506,False
YAP1,L6b,826,310,0.053268765133171914,0.0935483870967742,-0.7107397388348526,0.2750029108976574,False
ACO1,PVALB,1320,814,0.9628787878787879,0.7936117936117936,0.27576133224880883,0.0006634483495591661,False
AR,PVALB,1320,814,0.646969696969697,0.4705159705159705,0.4512424456380701,0.00015952446825929188,False
ASH1L,PVALB,1320,814,4.249242424242424,3.6597051597051595,0.21493269117443975,4.5164790441440134e-08,True
BCL11B,PVALB,1320,814,2.9901515151515152,2.2985257985257985,0.37806350720398113,4.1932126023641775e-11,True
CADPS2,PVALB,1320,814,0.706060606060606,0.45085995085995084,0.6357532980898722,0.897493174359938,False
CELSR3,PVALB,1320,814,0.12954545454545455,0.14864864864864866,-0.1851001007482203,0.2400244623859954,False
CNTN6,PVALB,1320,814,1.1416666666666666,0.9447174447174447,0.27057748411416266,0.527750527496194,False
CNTNAP2,PVALB,1320,814,200.0469696969697,150.30835380835381,0.41238971850597334,1.5753504847127332e-19,True
COL27A1,PVALB,1320,814,0.045454545454545456,0.04176904176904177,0.09921610437452993,0.4820521519662041,False
ESR1,PVALB,1320,814,0.14469696969696969,0.14373464373464373,0.00900262708625666,0.779763854690843,False
ESR2,PVALB,1320,814,0.32954545454545453,0.2751842751842752,0.25171028425381414,0.07593921704923347,False
EXOC1,PVALB,1320,814,1.8295454545454546,1.423832923832924,0.3594724002417364,2.4570250616994133e-11,True
FLT3,PVALB,1320,814,0.8416666666666667,0.6953316953316954,0.2719870140978919,0.0009986484759763501,False
FTH1,PVALB,1320,814,6.420454545454546,4.771498771498772,0.42745781493873514,7.360223732906684e-18,True
FTL,PVALB,1320,814,4.667424242424242,4.85995085995086,-0.058192927777442234,0.418326710319331,False
GXYLT1,PVALB,1320,814,0.6674242424242425,0.48525798525798525,0.45187937980049603,3.558227105892613e-06,True
HAMP,PVALB,1320,814,0.006818181818181818,0.0036855036855036856,0.2973732139178677,0.7654464795241136,False
HDC,PVALB,1320,814,0.0,0.0,0.0,1.0,False
IREB2,PVALB,1320,814,1.7257575757575758,1.4004914004914004,0.2993675980290973,3.9860793844534863e-10,True
LATS1,PVALB,1320,814,1.1666666666666667,1.0036855036855037,0.21509555770207198,0.0014029990849397532,False
LATS2,PVALB,1320,814,0.020454545454545454,0.013513513513513514,0.37316744160069665,0.5615422321393428,False
LHX6,PVALB,1320,814,2.203030303030303,1.864864864864865,0.23923659226110275,1.7639562683248927e-12,True
MAOA,PVALB,1320,814,0.05378787878787879,0.0343980343980344,0.5227864971095899,0.1848313896515995,False
MEIS1,PVALB,1320,814,0.15075757575757576,0.12776412776412777,0.22268645135624424,0.7138851842720183,False
NDFIP2,PVALB,1320,814,1.9295454545454545,1.4938574938574938,0.36705072366038455,2.5429897250965326e-12,True
NEGR1,PVALB,1320,814,44.002272727272725,34.24570024570025,0.3615617956514202,1.3705836636813293e-12,True
NRXN1,PVALB,1320,814,12.06439393939394,10.131449631449632,0.2516868887169463,0.00027842307418148726,False
NTN4,PVALB,1320,814,2.462121212121212,1.8341523341523343,0.4227916497506181,2.7641219261816896e-13,True
OPRD1,PVALB,1320,814,0.9333333333333333,0.8746928746928747,0.09259094350648055,0.009890280850409962,False
PPP5C,PVALB,1320,814,0.793939393939394,0.6965601965601965,0.18627426740624753,0.0014117263478122678,False
PTPRD,PVALB,1320,814,26.82121212121212,22.025798525798525,0.28406305350271666,3.1189638956880424e-06,True
RBFOX1,PVALB,1320,814,113.22348484848484,92.46560196560196,0.29215595628637486,7.986661868374673e-16,True
RBM26,PVALB,1320,814,4.818181818181818,4.203931203931204,0.19631324457671484,3.2001555558014186e-08,True
SEMA6D,PVALB,1320,814,3.940151515151515,3.2923832923832923,0.2584004145863276,0.09556661034096772,False
SLC40A1,PVALB,1320,814,0.2515151515151515,0.18673218673218672,0.4106615232236261,0.0008997980518785945,False
SLITRK1,PVALB,1320,814,0.38257575757575757,0.32186732186732187,0.24236450804258408,0.00013127730410690322,False
STK3,PVALB,1320,814,0.8643939393939394,0.961916461916462,-0.15254891532935583,0.691724127651344,False
STK4,PVALB,1320,814,0.9181818181818182,0.7788697788697788,0.23462026751240594,0.0008120599803114737,False
TF,PVALB,1320,814,0.5628787878787879,0.5171990171990172,0.11988223885566952,0.7787385269259383,False
TFRC,PVALB,1320,814,1.146969696969697,0.785012285012285,0.5413020191896032,5.663719014189867e-12,True
WWC1,PVALB,1320,814,0.40984848484848485,0.3046683046683047,0.4160369124204158,0.004316057430438639,False
WWTR1,PVALB,1320,814,0.19393939393939394,0.09213759213759214,0.9976265268937383,4.634658063913398e-05,True
YAP1,PVALB,1320,814,0.045454545454545456,0.045454545454545456,0.0,0.10067764828859047,False
ACO1,SST,1178,708,0.6426146010186757,0.5494350282485876,0.22226067637483,0.020128833884171964,False
AR,SST,1178,708,0.1366723259762309,0.1497175141242938,-0.12292583278436182,0.9150656653305532,False
ASH1L,SST,1178,708,3.7478777589134125,3.187853107344633,0.23281446720769072,4.289382575747709e-05,True
BCL11B,SST,1178,708,1.7113752122241086,1.3319209039548023,0.3592619611751927,2.0623416994121088e-07,True
CADPS2,SST,1178,708,0.39558573853989815,0.2542372881355932,0.6181728558367184,0.18813800903696454,False
CELSR3,SST,1178,708,0.11205432937181664,0.1016949152542373,0.12795995889912784,0.4984689733209242,False
CNTN6,SST,1178,708,0.5916808149405772,0.5056497175141242,0.2226069849946544,0.5273550166647296,False
CNTNAP2,SST,1178,708,143.8106960950764,120.05367231638418,0.26047159690045685,4.958678809063206e-06,True
COL27A1,SST,1178,708,0.022071307300509338,0.00847457627118644,0.795741887142824,0.12401714128647198,False
ESR1,SST,1178,708,0.16213921901528014,0.1370056497175141,0.22770422679187666,0.9002894842440129,False
ESR2,SST,1178,708,0.23853989813242785,0.18361581920903955,0.3602806347957844,0.03029498637672988,False
EXOC1,SST,1178,708,1.4431239388794568,1.152542372881356,0.32187445640921847,7.415377919817979e-07,True
FLT3,SST,1178,708,1.4117147707979627,1.2951977401129944,0.12336366106544104,0.05602962791004414,False
FTH1,SST,1178,708,5.125636672325976,4.247175141242938,0.27064669645419104,1.6027986120433903e-06,True
FTL,SST,1178,708,3.1850594227504243,4.101694915254237,-0.36389045845791146,0.097246381023278,False
GXYLT1,SST,1178,708,0.5424448217317487,0.4025423728813559,0.4212880666470762,0.000616038445952718,False
HAMP,SST,1178,708,0.004244482173174873,0.005649717514124294,-0.13573343935682824,0.6684170445881206,False
HDC,SST,1178,708,0.0,0.0,0.0,1.0,False
IREB2,SST,1178,708,1.137521222410866,0.9293785310734464,0.28874230811572194,0.002116403698185884,False
LATS1,SST,1178,708,0.8183361629881154,0.7641242937853108,0.09765114950229795,0.04174592757067694,False
LATS2,SST,1178,708,0.00933786078098472,0.007062146892655367,0.18062901863556977,0.7347345734267616,False
LHX6,SST,1178,708,1.7113752122241086,1.4406779661016949,0.24683430613781623,1.0375770757080435e-06,True
MAOA,SST,1178,708,0.053480475382003394,0.06779661016949153,-0.29339436202425845,0.3019095129009658,False
MEIS1,SST,1178,708,0.15619694397283532,0.08898305084745763,0.7476404394643839,0.11300308147400032,False
NDFIP2,SST,1178,708,0.9210526315789473,0.7033898305084746,0.3841720742676587,0.0024730705391551714,False
NEGR1,SST,1178,708,23.701188455008488,23.268361581920903,0.026578456013456826,0.32906614944152757,False
NRXN1,SST,1178,708,29.8981324278438,23.662429378531073,0.33733005619167034,1.701018067337076e-08,True
NTN4,SST,1178,708,2.0526315789473686,1.4364406779661016,0.5119789983193539,1.1139384558636077e-13,True
OPRD1,SST,1178,708,0.4397283531409168,0.4392655367231638,0.0014854450452905581,0.5580946150673605,False
PPP5C,SST,1178,708,0.5067911714770797,0.3912429378531073,0.3651054241317119,0.0010124293668308591,False
PTPRD,SST,1178,708,27.161290322580644,20.37146892655367,0.41482504584897245,4.030334257508881e-06,True
RBFOX1,SST,1178,708,110.89643463497454,84.26694915254237,0.3961330767823707,6.008619214495343e-12,True
RBM26,SST,1178,708,3.32597623089983,2.8502824858757063,0.22195137269028295,3.390527538103672e-05,True
SEMA6D,SST,1178,708,1.2359932088285228,0.7542372881355932,0.7052036496056533,0.0018754750274559842,False
SLC40A1,SST,1178,708,0.14261460101867574,0.14689265536723164,-0.03988482184811674,0.9960324404022763,False
SLITRK1,SST,1178,708,0.2691001697792869,0.20903954802259886,0.34959162722853687,0.16676379443239575,False
STK3,SST,1178,708,0.32088285229202035,0.423728813559322,-0.3904727605830965,0.06307141855425372,False
STK4,SST,1178,708,0.9032258064516129,0.7344632768361582,0.2947709438712202,0.0001876144638763916,False
TF,SST,1178,708,0.5144312393887945,0.4576271186440678,0.16539502966256267,0.27279810108770275,False
TFRC,SST,1178,708,0.5169779286926995,0.3389830508474576,0.594585568647564,2.037884552568534e-05,True
WWC1,SST,1178,708,0.25551782682512736,0.20056497175141244,0.33454326784085564,0.14188304509013155,False
WWTR1,SST,1178,708,0.09932088285229201,0.09887005649717515,0.005961804594979521,0.7997684947246603,False
YAP1,SST,1178,708,0.035653650254668934,0.02824858757062147,0.2553237425504132,0.6505256370485242,False
ACO1,VIP,624,487,0.7339743589743589,0.6160164271047228,0.24905238483183414,0.019042852064418792,False
AR,VIP,624,487,0.1907051282051282,0.11909650924024641,0.6366274885803053,0.0983671719005214,False
ASH1L,VIP,624,487,3.8173076923076925,3.7987679671457903,0.007005489023315941,0.04840101778095304,False
BCL11B,VIP,624,487,0.6073717948717948,0.3860369609856263,0.6405044946233109,0.0012153544796683893,False
CADPS2,VIP,624,487,0.40064102564102566,0.7351129363449692,-0.8595813415918613,0.04442630870605675,False
CELSR3,VIP,624,487,0.14262820512820512,0.12114989733059549,0.21880491331697782,0.30710308815164666,False
CNTN6,VIP,624,487,2.1810897435897436,2.7166324435318274,-0.315471658616342,0.2709475137591427,False
CNTNAP2,VIP,624,487,108.38301282051282,98.04722792607802,0.14457587897741628,0.047626981346293056,False
COL27A1,VIP,624,487,0.07211538461538461,0.07597535934291581,-0.06627069917856193,0.5780546603250143,False
ESR1,VIP,624,487,0.26282051282051283,0.19917864476386038,0.3832165486843449,0.7150643733255664,False
ESR2,VIP,624,487,0.4358974358974359,0.35728952772073924,0.2797941414943232,0.06607450771236938,False
EXOC1,VIP,624,487,1.1762820512820513,1.0985626283367556,0.09775678920647556,0.027884391405929007,False
FLT3,VIP,624,487,0.08974358974358974,0.0944558521560575,-0.066597290656343,0.7241369768619351,False
FTH1,VIP,624,487,5.269230769230769,3.6139630390143735,0.5427594900895886,2.5436146831402204e-12,True
FTL,VIP,624,487,2.7708333333333335,3.897330595482546,-0.4906660450387731,2.2496727992256937e-05,True
GXYLT1,VIP,624,487,0.530448717948718,0.44763860369609854,0.23994897562946757,0.049469157965805234,False
HAMP,VIP,624,487,0.00641025641025641,0.004106776180698152,0.21820945440199369,0.6038792576815599,False
HDC,VIP,624,487,0.0,0.002053388090349076,-0.26943873102771004,0.2584183064886939,False
IREB2,VIP,624,487,1.1522435897435896,1.106776180698152,0.05757239253118821,0.1286320303163729,False
LATS1,VIP,624,487,0.7852564102564102,0.8829568788501027,-0.16717041303927535,0.6157827870809441,False
LATS2,VIP,624,487,0.00641025641025641,0.008213552361396304,-0.1504145510809699,0.7248889360416169,False
LHX6,VIP,624,487,0.009615384615384616,0.01026694045174538,-0.047142688543652,0.47919169978471565,False
MAOA,VIP,624,487,0.20673076923076922,0.13552361396303902,0.5746507104146475,0.0010464385288037556,False
MEIS1,VIP,624,487,0.2387820512820513,0.2669404517453799,-0.15469339459518344,0.8710340519136481,False
NDFIP2,VIP,624,487,0.9439102564102564,0.8090349075975359,0.21992860287973603,0.008100945658291099,False
NEGR1,VIP,624,487,13.657051282051283,14.147843942505133,-0.050899568641457026,0.7862177609378901,False
NRXN1,VIP,624,487,73.3125,68.00616016427105,0.10837841542047745,2.6967810771259877e-05,True
NTN4,VIP,624,487,0.7676282051282052,0.5544147843942505,0.4623247687943036,0.03888342585552168,False
OPRD1,VIP,624,487,0.014423076923076924,0.014373716632443531,0.0029187110715091463,0.881189878403168,False
PPP5C,VIP,624,487,0.5192307692307693,0.459958932238193,0.17136225051092946,0.09919015958819496,False
PTPRD,VIP,624,487,26.067307692307693,26.2258726899384,-0.008745850840843514,0.4828358326216958,False
RBFOX1,VIP,624,487,43.96474358974359,42.30595482546201,0.05547344531501695,0.8522848476801754,False
RBM26,VIP,624,487,3.4246794871794872,3.459958932238193,-0.014743110436277827,0.2627025322253813,False
SEMA6D,VIP,624,487,8.809294871794872,8.870636550308008,-0.009999777692651065,0.9692000821828709,False
SLC40A1,VIP,624,487,0.10416666666666667,0.09650924024640657,0.10016288995827485,0.471120394492901,False
SLITRK1,VIP,624,487,0.5176282051282052,0.3798767967145791,0.43650339184509646,0.0018478733816171499,False
STK3,VIP,624,487,0.5849358974358975,0.5564681724845996,0.07073933149164424,0.7701526237856208,False
STK4,VIP,624,487,0.5785256410256411,0.5954825462012321,-0.040980100698151355,0.4764067487652184,False
TF,VIP,624,487,0.34775641025641024,0.47638603696098564,-0.44312419557556354,0.0851315998904645,False
TFRC,VIP,624,487,0.4823717948717949,0.4394250513347023,0.13166757673878568,0.3290030970522402,False
WWC1,VIP,624,487,0.5576923076923077,0.4989733059548255,0.15751919955312568,0.03454644943793096,False
WWTR1,VIP,624,487,0.11858974358974358,0.06776180698151951,0.7256419279478551,0.018594643832147054,False
YAP1,VIP,624,487,0.02564102564102564,0.03490759753593429,-0.33342068910449196,0.8841363139837416,False
ACO1,LAMP5,553,332,0.7341772151898734,0.6536144578313253,0.1653009015931169,0.023058315687713295,False
AR,LAMP5,553,332,0.11934900542495479,0.07530120481927711,0.6006309372168357,0.18851163087837286,False
ASH1L,LAMP5,553,332,4.367088607594937,4.295180722891566,0.02389778911940239,0.04341633994699717,False
BCL11B,LAMP5,553,332,6.83001808318264,5.418674698795181,0.33340010303732565,7.647399290012645e-08,True
CADPS2,LAMP5,553,332,0.22603978300180833,0.1566265060240964,0.5024121222234093,0.23174844089721824,False
CELSR3,LAMP5,553,332,0.15370705244122965,0.1536144578313253,0.0008162359264089138,0.9861822501856543,False
CNTN6,LAMP5,553,332,0.48282097649186256,0.7650602409638554,-0.6532447827257951,0.15954577065346265,False
CNTNAP2,LAMP5,553,332,64.57142857142857,74.91566265060241,-0.21434058375061116,0.8044564013054232,False
COL27A1,LAMP5,553,332,0.014466546112115732,0.012048192771084338,0.15015004680471247,0.7639245078849529,False
ESR1,LAMP5,553,332,0.12839059674502712,0.08132530120481928,0.5996594072647546,0.27302528917821456,False
ESR2,LAMP5,553,332,0.3616636528028933,0.24397590361445784,0.5493059799744661,0.004027478082003146,False
EXOC1,LAMP5,553,332,1.5479204339963835,1.2891566265060241,0.2620461812719166,3.351052249696718e-05,True
FLT3,LAMP5,553,332,0.03074141048824593,0.02108433734939759,0.3903081039243914,0.29652955223685873,False
FTH1,LAMP5,553,332,5.853526220614828,4.132530120481928,0.5012563494594977,3.6310670089429265e-10,True
FTL,LAMP5,553,332,4.094032549728753,3.9126506024096384,0.06521333555333954,0.0008746211067521433,False
GXYLT1,LAMP5,553,332,0.488245931283906,0.4066265060240964,0.2581033965414392,0.11604332468595506,False
HAMP,LAMP5,553,332,0.0,0.0,0.0,1.0,False
HDC,LAMP5,553,332,0.0018083182640144665,0.006024096385542169,-0.4404394928425411,0.715175198403946,False
IREB2,LAMP5,553,332,1.7974683544303798,1.6144578313253013,0.1540120945735634,0.0007481357370807243,False
LATS1,LAMP5,553,332,1.0415913200723328,1.0120481927710843,0.04111091351945725,0.018704036769695835,False
LATS2,LAMP5,553,332,0.003616636528028933,0.006024096385542169,-0.23487261971704373,0.6062148683543378,False
LHX6,LAMP5,553,332,0.5822784810126582,1.1265060240963856,-0.9402577558312617,0.04621588240179676,False
MAOA,LAMP5,553,332,0.22965641952983726,0.3373493975903614,-0.535420010197047,0.08132243314927903,False
MEIS1,LAMP5,553,332,0.09764918625678119,0.08734939759036145,0.1450934573885352,0.4354488370400502,False
NDFIP2,LAMP5,553,332,1.2061482820976492,0.9367469879518072,0.36126831257987546,0.0020250470623221755,False
NEGR1,LAMP5,553,332,14.52260397830018,16.403614457831324,-0.17559974025652633,0.2151776999654661,False
NRXN1,LAMP5,553,332,54.82097649186257,48.54216867469879,0.17545542920978738,0.002042748357748655,False
NTN4,LAMP5,553,332,1.0886075949367089,1.0753012048192772,0.01758067974034797,0.4711085862891147,False
OPRD1,LAMP5,553,332,0.018083182640144666,0.04819277108433735,-1.0511335033362543,0.09978351762898163,False
PPP5C,LAMP5,553,332,0.6238698010849909,0.5451807228915663,0.1912290613413723,0.10297462360333137,False
PTPRD,LAMP5,553,332,18.55515370705244,20.093373493975903,-0.1148403567692526,0.4295305959130937,False
RBFOX1,LAMP5,553,332,84.08679927667269,90.09638554216868,-0.09957845613124237,0.3032152610663189,False
RBM26,LAMP5,553,332,4.052441229656419,3.897590361445783,0.056067706713479826,0.016799362287616356,False
SEMA6D,LAMP5,553,332,11.889692585895117,14.41566265060241,-0.277713287628022,0.8079956866737237,False
SLC40A1,LAMP5,553,332,0.0325497287522604,0.0391566265060241,-0.20823597563498036,0.6609266018389703,False
SLITRK1,LAMP5,553,332,0.3924050632911392,0.463855421686747,-0.23579848663511288,0.6361314392737325,False
STK3,LAMP5,553,332,0.7631103074141049,0.7439759036144579,0.036155855624359974,0.36006598729706973,False
STK4,LAMP5,553,332,0.6528028933092225,0.6897590361445783,-0.07827831144447012,0.3399207973095766,False
TF,LAMP5,553,332,0.4538878842676311,0.7168674698795181,-0.6479161741372675,0.011993652785149462,False
TFRC,LAMP5,553,332,0.6184448462929476,0.4066265060240964,0.5930315086917781,0.00034503937414342306,False
WWC1,LAMP5,553,332,0.5316455696202531,0.49698795180722893,0.09539765750100868,0.30488942765476945,False
WWTR1,LAMP5,553,332,0.12658227848101267,0.12349397590361445,0.03299566660865068,0.9506430653737731,False
YAP1,LAMP5,553,332,0.028933092224231464,0.02710843373493976,0.06924982458454995,0.9957634583534212,False
ACO1,Astrocyte,5184,3432,0.39448302469135804,0.5463286713286714,-0.45985830218482865,1.0577838797286974e-11,True
AR,Astrocyte,5184,3432,0.296875,0.4396853146853147,-0.5512646514450462,0.0001974301900357125,False
ASH1L,Astrocyte,5184,3432,1.6709104938271604,2.3085664335664338,-0.46399015955620565,3.0909695928715753e-29,True
BCL11B,Astrocyte,5184,3432,0.03202160493827161,0.029428904428904428,0.09187763986472891,0.7163143298876097,False
CADPS2,Astrocyte,5184,3432,0.8740354938271605,0.8796620046620046,-0.009153044996410243,0.10211408545186453,False
CELSR3,Astrocyte,5184,3432,0.0055941358024691355,0.007867132867132868,-0.19630454066412137,0.1597216243139643,False
CNTN6,Astrocyte,5184,3432,0.05652006172839506,0.06381118881118882,-0.15005001917016123,0.959397049387899,False
CNTNAP2,Astrocyte,5184,3432,0.71875,0.833916083916084,-0.2116755711678164,8.609485217338297e-08,True
COL27A1,Astrocyte,5184,3432,0.1423611111111111,0.1357808857808858,0.06369314253538548,0.0779521445048161,False
ESR1,Astrocyte,5184,3432,0.02662037037037037,0.03671328671328671,-0.3511865733863394,0.026760601538950237,False
ESR2,Astrocyte,5184,3432,0.025848765432098766,0.035256410256410256,-0.33619871848474925,0.0063041532159526514,False
EXOC1,Astrocyte,5184,3432,0.6082175925925926,0.8822843822843823,-0.5293888790422737,1.3455551563937397e-22,True
FLT3,Astrocyte,5184,3432,0.0011574074074074073,0.004079254079254079,-0.33556906775904016,0.009534363379128927,False
FTH1,Astrocyte,5184,3432,6.7121913580246915,5.701923076923077,0.2349550613029611,0.042618392213139775,False
FTL,Astrocyte,5184,3432,2.986689814814815,7.638111888111888,-1.3517338701270352,9.158462311041755e-38,True
GXYLT1,Astrocyte,5184,3432,0.2052469135802469,0.2733100233100233,-0.39638909315343424,9.539199144912622e-08,True
HAMP,Astrocyte,5184,3432,0.006558641975308642,0.005536130536130536,0.0919571302824695,0.9840280398866692,False
HDC,Astrocyte,5184,3432,0.0005787037037037037,0.0002913752913752914,0.03972706274568072,0.544539997063086,False
IREB2,Astrocyte,5184,3432,0.4488811728395062,0.6439393939393939,-0.5110363187475714,1.0212774054880132e-12,True
LATS1,Astrocyte,5184,3432,0.3879243827160494,0.5903263403263403,-0.5932526675068868,6.314892761290713e-20,True
LATS2,Astrocyte,5184,3432,0.1587577160493827,0.17715617715617715,-0.14928919817972977,0.2724249812352132,False
LHX6,Astrocyte,5184,3432,0.010416666666666666,0.006993006993006993,0.26480617656666045,0.16920436637585634,False
MAOA,Astrocyte,5184,3432,0.4801311728395062,0.5990675990675991,-0.3134344520212353,3.124376602926615e-06,True
MEIS1,Astrocyte,5184,3432,0.53125,0.837995337995338,-0.647761213499236,6.228485651731526e-23,True
NDFIP2,Astrocyte,5184,3432,0.4077932098765432,0.42045454545454547,-0.043071856539763004,0.7168441092692117,False
NEGR1,Astrocyte,5184,3432,1.7237654320987654,2.608100233100233,-0.5946116075302708,4.2198714582537624e-11,True
NRXN1,Astrocyte,5184,3432,40.25327932098765,47.812354312354316,-0.2482204760688837,1.8654532465097017e-09,True
NTN4,Astrocyte,5184,3432,0.033950617283950615,0.04603729603729604,-0.35050391512986684,0.0029029056032964058,False
OPRD1,Astrocyte,5184,3432,0.004629629629629629,0.003205128205128205,0.1477949376926643,0.26281541073418735,False
PPP5C,Astrocyte,5184,3432,0.22318672839506173,0.3173076923076923,-0.4891618274239103,7.36172395154084e-11,True
PTPRD,Astrocyte,5184,3432,2.519675925925926,3.061771561771562,-0.2801183566030777,7.0400454542236675e-15,True
RBFOX1,Astrocyte,5184,3432,0.7339891975308642,0.8863636363636364,-0.26880244880730136,2.0905248271070034e-05,True
RBM26,Astrocyte,5184,3432,1.9116512345679013,2.8846153846153846,-0.5910251447212844,6.187784654771231e-30,True
SEMA6D,Astrocyte,5184,3432,0.7534722222222222,1.0052447552447552,-0.4111800014969912,3.010252554277915e-15,True
SLC40A1,Astrocyte,5184,3432,0.04243827160493827,0.06847319347319347,-0.5815797776917492,2.8785267437717137e-06,True
SLITRK1,Astrocyte,5184,3432,0.036458333333333336,0.021853146853146852,0.5445014921754874,0.00043032704346183313,False
STK3,Astrocyte,5184,3432,1.5659722222222223,2.337121212121212,-0.5746502423673285,4.171103324113392e-27,True
STK4,Astrocyte,5184,3432,0.24131944444444445,0.3747086247086247,-0.6142438774567128,4.1773877162922364e-17,True
TF,Astrocyte,5184,3432,0.5250771604938271,0.48892773892773894,0.10091606830878881,0.007385487586212493,False
TFRC,Astrocyte,5184,3432,1.4103009259259258,0.5917832167832168,1.2388808559702595,6.573155678797269e-16,True
WWC1,Astrocyte,5184,3432,1.169945987654321,1.2549533799533799,-0.1003633938130251,0.008887051703399195,False
WWTR1,Astrocyte,5184,3432,0.6591435185185185,0.708041958041958,-0.10175247429278558,0.07759506410791168,False
YAP1,Astrocyte,5184,3432,1.4425154320987654,2.1255827505827507,-0.5560763098269552,4.508764698341325e-16,True
ACO1,Oligodendrocyte,15004,11166,0.15409224206878167,0.1552032957191474,-0.009735435134757517,0.4981886285646284,False
AR,Oligodendrocyte,15004,11166,0.0036656891495601175,0.004746552032957192,-0.10981945433932747,0.7801419930432739,False
ASH1L,Oligodendrocyte,15004,11166,1.61990135963743,2.109439369514598,-0.3788980397053447,1.2730710454754881e-81,True
BCL11B,Oligodendrocyte,15004,11166,0.024193548387096774,0.02185205086870858,0.10233787741344794,0.21975289758815353,False
CADPS2,Oligodendrocyte,15004,11166,0.08824313516395628,0.06322765538241089,0.42396799706928756,0.00010741370171936844,False
CELSR3,Oligodendrocyte,15004,11166,0.007731271660890429,0.013702310585706609,-0.41873169710607255,5.503841793099634e-06,True
CNTN6,Oligodendrocyte,15004,11166,0.01712876566249,0.015762135052838976,0.07457124497387616,0.6008560328684565,False
CNTNAP2,Oligodendrocyte,15004,11166,2.80505198613703,2.664338169442952,0.0739796596735006,1.229634803187951e-13,True
COL27A1,Oligodendrocyte,15004,11166,0.0021327645961077045,0.004388321690847215,-0.2459899970897328,0.007045390245182414,False
ESR1,Oligodendrocyte,15004,11166,0.008597707278059185,0.0067168189145620635,0.15382443764022644,0.5215286402314456,False
ESR2,Oligodendrocyte,15004,11166,0.026193015195947748,0.030180906322765537,-0.1507988040668808,0.12613044665274994,False
EXOC1,Oligodendrocyte,15004,11166,0.6488269794721407,0.8095110155830199,-0.31486370591490137,1.768835066228858e-28,True
FLT3,Oligodendrocyte,15004,11166,0.005065315915755798,0.009761776822496866,-0.3914817422798737,0.0012485167431918317,False
FTH1,Oligodendrocyte,15004,11166,7.013329778725673,7.436861902203117,-0.08447742569045999,0.00014346889913173044,False
FTL,Oligodendrocyte,15004,11166,2.9765395894428153,5.317033852767329,-0.8348576028999493,1.8431762800367067e-31,True
GXYLT1,Oligodendrocyte,15004,11166,0.15329245534524127,0.1925488088841125,-0.3108114659561027,1.4293694960866177e-08,True
HAMP,Oligodendrocyte,15004,11166,0.007198080511863503,0.0022389396381873546,0.4907689831546783,2.5366953944001937e-06,True
HDC,Oligodendrocyte,15004,11166,0.00033324446814182886,0.0,0.047293307753611374,0.053717919582560836,False
IREB2,Oligodendrocyte,15004,11166,0.3213143161823514,0.3924413397814795,-0.28057796598661944,2.0702415976012448e-16,True
LATS1,Oligodendrocyte,15004,11166,0.35997067448680353,0.5128962923159591,-0.4991139196703931,5.664039244671008e-54,True
LATS2,Oligodendrocyte,15004,11166,0.06904825379898694,0.07666129321153502,-0.13265417218244657,0.2615042150307024,False
LHX6,Oligodendrocyte,15004,11166,0.007464676086376966,0.006537703743507075,0.07868095509479586,0.2329087450509274,False
MAOA,Oligodendrocyte,15004,11166,0.011530258597707278,0.00967221923696937,0.13020592942460932,0.2594144131080226,False
MEIS1,Oligodendrocyte,15004,11166,1.0949746734204213,1.1797420741536808,-0.10663554086314281,0.0008437484043751061,False
NDFIP2,Oligodendrocyte,15004,11166,0.8353105838443082,1.024628336020061,-0.2915591905637859,1.1596589035036555e-30,True
NEGR1,Oligodendrocyte,15004,11166,2.3386430285257265,2.4803868887694787,-0.08454243248715916,0.2096480203312565,False
NRXN1,Oligodendrocyte,15004,11166,1.0258597707278059,1.2967042808525882,-0.33510397122821584,0.9859670502375042,False
NTN4,Oligodendrocyte,15004,11166,0.01699546787523327,0.015583019881783988,0.07753064775115469,0.3369623006351703,False
OPRD1,Oligodendrocyte,15004,11166,0.004132231404958678,0.003044957907934802,0.11549698858140346,0.23133910756540155,False
PPP5C,Oligodendrocyte,15004,11166,0.1189682751266329,0.13478416621887873,-0.1668876149748639,0.011223108238122984,False
PTPRD,Oligodendrocyte,15004,11166,17.725806451612904,20.508866200967223,-0.21028608351458278,1.7216006571628443e-57,True
RBFOX1,Oligodendrocyte,15004,11166,2.2304052252732607,1.9411606663084364,0.1994271181137572,0.0003410368776638505,False
RBM26,Oligodendrocyte,15004,11166,1.5596507597973874,1.9970445996775927,-0.3546290743097155,2.49354255267462e-80,True
SEMA6D,Oligodendrocyte,15004,11166,0.7414689416155692,0.961221565466595,-0.3700869777821445,4.008690349649352e-28,True
SLC40A1,Oligodendrocyte,15004,11166,0.004065582511330312,0.0071646068421995345,-0.2872675109451211,0.001837669091475193,False
SLITRK1,Oligodendrocyte,15004,11166,0.15409224206878167,0.21117678667383127,-0.4306929443894903,6.681411849553291e-22,True
STK3,Oligodendrocyte,15004,11166,1.182551319648094,1.4838796346050511,-0.32501255970525805,7.995441261169045e-33,True
STK4,Oligodendrocyte,15004,11166,0.2879232204745401,0.38706788464982983,-0.41444510532911844,2.4560284722977296e-25,True
