ModelID,OncotreeLineage,OncotreePrimaryDisease,msi_status,msi_source,classification_tier,MLH1_expression,mlh1_silenced,mmr_lof_genes,has_mlh1_lof,has_msh2_lof,has_msh6_lof,has_pms2_lof,has_crispr,annotation_msi
ACH-000478,Liver,Hepatocellular Carcinoma,MSS,,,4.968920178454636,False,,False,False,False,False,True,
ACH-000479,CNS/Brain,Diffuse Glioma,MSS,,,5.319596258931553,False,,False,False,False,False,True,
ACH-000480,Liver,Hepatocellular Carcinoma,MSS,,,5.369131421223185,False,,False,False,False,False,True,
ACH-000481,Lung,Non-Small Cell Lung Cancer,MSS,,,4.847676272029597,False,,False,False,False,False,True,
ACH-000482,Lung,Non-Small Cell Lung Cancer,MSS,,,4.808153335843235,False,,False,False,False,False,False,
ACH-000483,Liver,Hepatocellular Carcinoma,MSS,,,5.005992754322547,False,,False,False,False,False,True,
ACH-000484,Kidney,Renal Cell Carcinoma,MSS,,,4.270342052680231,False,,False,False,False,False,True,
ACH-000485,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,4.321516868198122,False,,False,False,False,False,True,
ACH-000486,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,5.5040896117984275,False,,False,False,False,False,True,
ACH-000487,Myeloid,Acute Myeloid Leukemia,MSS,,,5.271421940858602,False,,False,False,False,False,True,
ACH-000488,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,MSS,,,4.561588865120853,False,,False,False,False,False,True,
ACH-000489,Bowel,Colorectal Adenocarcinoma,MSS,,,3.683325909165614,False,,False,False,False,False,True,
ACH-000490,Cervix,Cervical Squamous Cell Carcinoma,MSS,,,4.8996203606655815,False,,False,False,False,False,True,
ACH-000491,Bowel,Colorectal Adenocarcinoma,MSS,,,5.159726051081443,False,,False,False,False,False,True,
ACH-000492,Lymphoid,B-Cell Acute Lymphoblastic Leukemia,MSS,,,5.815775220093949,False,,False,False,False,False,False,
ACH-000493,Liver,Hepatocellular Carcinoma,MSS,,,5.352857375073087,False,,False,False,False,False,True,
ACH-000494,Ovary/Fallopian Tube,Non-Cancerous,MSS,,,5.890128058287328,False,,False,False,False,False,False,
ACH-000495,Kidney,Renal Cell Carcinoma,MSS,,,4.4850145696904,False,,False,False,False,False,True,
ACH-000496,Lung,Non-Small Cell Lung Cancer,MSS,,,6.102742104184163,False,,False,False,False,False,True,
ACH-000498,Myeloid,Acute Myeloid Leukemia,MSS,,,5.157670305363415,False,,False,False,False,False,True,
ACH-000499,Bone,Ewing Sarcoma,MSS,,,4.646669585512753,False,,False,False,False,False,True,
ACH-000500,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,6.040909960249284,False,,False,False,False,False,True,
ACH-000501,Bowel,Colorectal Adenocarcinoma,MSS,,,4.594321617748322,False,,False,False,False,False,True,
ACH-000502,Pancreas,Pancreatic Adenocarcinoma,MSS,,,4.110405006739277,False,,False,False,False,False,True,
ACH-000503,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,3.681078142476776,False,,False,False,False,False,True,
ACH-000504,CNS/Brain,Diffuse Glioma,MSS,,,5.4758144789729855,False,,False,False,False,False,True,
ACH-000505,Soft Tissue,Leiomyosarcoma,MSS,,,5.526995245336413,False,,False,False,False,False,True,
ACH-000506,Lung,Lung Neuroendocrine Tumor,MSS,,,5.497727316818842,False,,False,False,False,False,False,
ACH-000507,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,5.552951845717242,False,,False,False,False,False,True,
ACH-000508,Lung,Lung Neuroendocrine Tumor,MSS,,,5.542001066175653,False,,False,False,False,False,False,
ACH-000509,Lymphoid,Mature T and NK Neoplasms,MSS,,,5.930389629811153,False,,False,False,False,False,False,
ACH-000510,Lung,Non-Small Cell Lung Cancer,MSI-H,MMR-mutated,tier3_MSH2_LOF,5.3762313349992015,False,MSH2,False,True,False,False,True,
ACH-000511,Lung,Non-Small Cell Lung Cancer,MSS,,,6.106890568400231,False,,False,False,False,False,True,
ACH-000512,Lymphoid,Mature B-Cell Neoplasms,MSS,,,6.169055114731018,False,,False,False,False,False,True,
ACH-000513,Kidney,Renal Cell Carcinoma,MSS,,,4.1554092397927995,False,,False,False,False,False,False,
ACH-000514,Lung,Lung Neuroendocrine Tumor,MSS,,,5.702211480004705,False,,False,False,False,False,True,
ACH-000515,Lung,Lung Neuroendocrine Tumor,MSS,,,5.562443929455317,False,,False,False,False,False,True,
ACH-000516,Bone,Chondrosarcoma,MSS,,,5.227875821698477,False,,False,False,False,False,True,
ACH-000517,Pancreas,Pancreatic Adenocarcinoma,MSS,,,4.99533074381289,False,,False,False,False,False,True,
ACH-000518,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,3.691031590728675,False,,False,False,False,False,True,
ACH-000519,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,MSS,,,5.9576012379780146,False,,False,False,False,False,True,
ACH-000520,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,4.783372835220029,False,,False,False,False,False,True,
ACH-000521,Lung,Non-Small Cell Lung Cancer,MSS,,,5.205361231318354,False,,False,False,False,False,True,
ACH-000522,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,5.521085295819466,False,,False,False,False,False,True,
ACH-000523,Lung,Lung Neuroendocrine Tumor,MSS,,,5.749636164463941,False,,False,False,False,False,False,
ACH-000524,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,4.354713085929285,False,,False,False,False,False,True,
ACH-000525,Lung,Lung Neuroendocrine Tumor,MSS,,,4.895588611155186,False,,False,False,False,False,True,
ACH-000526,Fibroblast,Non-Cancerous,MSS,,,5.274410769317838,False,,False,False,False,False,False,
ACH-000527,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,3.741326755021331,False,,False,False,False,False,True,
ACH-000528,Lung,Non-Small Cell Lung Cancer,MSS,,,5.761043207979975,False,,False,False,False,False,True,
ACH-000529,Fibroblast,Non-Cancerous,MSS,,,5.279686718057643,False,,False,False,False,False,False,
ACH-000530,Lung,SMARCA4-deficient undifferentiated tumor,MSS,,,5.916201932970642,False,,False,False,False,False,False,
ACH-000531,Fibroblast,Non-Cancerous,MSS,,,4.651918483278128,False,,False,False,False,False,False,
ACH-000532,Bowel,Colorectal Adenocarcinoma,MSS,,,4.570602579090071,False,,False,False,False,False,True,
ACH-000533,Kidney,Rhabdoid Cancer,MSS,,,5.803485375595953,False,,False,False,False,False,True,
ACH-000534,Lymphoid,Mature B-Cell Neoplasms,MSS,,,,False,,False,False,False,False,False,
ACH-000535,Pancreas,Pancreatic Adenocarcinoma,MSS,,,4.708010613727966,False,,False,False,False,False,True,
ACH-000536,Breast,Invasive Breast Carcinoma,MSS,,,5.191076985858119,False,,False,False,False,False,False,
ACH-000537,Liver,Hepatocellular Carcinoma,MSS,,,4.140304222269771,False,,False,False,False,False,True,
ACH-000538,Bowel,Small Bowel Cancer,MSS,,,5.333162507849654,False,,False,False,False,False,False,
ACH-000539,Fibroblast,Non-Cancerous,MSS,,,5.243969864929269,False,,False,False,False,False,False,
ACH-000540,Fibroblast,Non-Cancerous,MSS,,,4.997364676085198,False,,False,False,False,False,False,
ACH-000541,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.323236746925878,False,,False,False,False,False,True,
ACH-000542,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.867034047766807,False,,False,False,False,False,True,
ACH-000543,CNS/Brain,Diffuse Glioma,MSS,,,5.18308946064076,False,,False,False,False,False,False,
ACH-000544,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,MSS,,,3.968966243720885,False,,False,False,False,False,True,
ACH-000545,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,4.393004256898322,False,,False,False,False,False,True,
ACH-000546,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.613826290934042,False,,False,False,False,False,True,
ACH-000547,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,4.7410624357490905,False,,False,False,False,False,True,
ACH-000548,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.272568203792931,False,,False,False,False,False,True,
ACH-000549,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.049046950532967,False,,False,False,False,False,True,
ACH-000550,Skin,Melanoma,MSS,,,5.473023808538028,False,,False,False,False,False,True,
ACH-000551,Myeloid,Myeloproliferative Neoplasms,MSS,,,6.621470230233585,False,,False,False,False,False,True,
ACH-000552,Bowel,Colorectal Adenocarcinoma,MSS,,,4.340761640546689,False,,False,False,False,False,True,
ACH-000553,Lung,Non-Small Cell Lung Cancer,MSS,,,4.883855381775318,False,,False,False,False,False,False,
ACH-000554,Breast,Invasive Breast Carcinoma,MSS,,,4.9249597341053155,False,,False,False,False,False,True,
ACH-000555,Kidney,Renal Cell Carcinoma,MSS,,,4.40133010137816,False,,False,False,False,False,False,
ACH-000556,Cervix,Cervical Squamous Cell Carcinoma,MSS,,,5.429458631569935,False,,False,False,False,False,True,
ACH-000557,Myeloid,Acute Myeloid Leukemia,MSS,,,6.332127875118241,False,,False,False,False,False,True,
ACH-000558,CNS/Brain,Diffuse Glioma,MSS,,,5.823303543494827,False,,False,False,False,False,True,
ACH-000559,Lung,Lung Neuroendocrine Tumor,MSS,,,5.404930363108508,False,,False,False,False,False,True,
ACH-000560,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,4.699895830578892,False,,False,False,False,False,False,
ACH-000561,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,MSS,,,4.0283746581380555,False,,False,False,False,False,True,
ACH-000562,Lung,Non-Small Cell Lung Cancer,MSS,,,4.11619838466359,False,,False,False,False,False,True,
ACH-000563,Lung,Non-Small Cell Lung Cancer,MSS,,,5.547277070506375,False,,False,False,False,False,True,
ACH-000564,Lymphoid,Mature B-Cell Neoplasms,MSS,,,4.528308759487605,False,PMS2,False,False,False,True,False,
ACH-000565,Bowel,Colorectal Adenocarcinoma,MSS,,,4.335140206314214,False,,False,False,False,False,True,
ACH-000566,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,4.808997628329447,False,,False,False,False,False,False,
ACH-000567,Lymphoid,Mature B-Cell Neoplasms,MSS,,,6.014223605334346,False,,False,False,False,False,True,
ACH-000568,Breast,Invasive Breast Carcinoma,MSS,,,4.81988784059366,False,,False,False,False,False,False,
ACH-000569,Pleura,Pleural Mesothelioma,MSS,,,5.784726442334853,False,,False,False,False,False,True,
ACH-000570,CNS/Brain,Diffuse Glioma,MSS,,,5.859286292209728,False,,False,False,False,False,True,
ACH-000571,CNS/Brain,Diffuse Glioma,MSS,,,5.712122507657712,False,,False,False,False,False,True,
ACH-000572,Skin,Melanoma,MSS,,,5.33946523290211,False,,False,False,False,False,False,
ACH-000573,Breast,Invasive Breast Carcinoma,MSS,,,5.335254565241061,False,,False,False,False,False,True,
ACH-000574,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,1.08009821212851,False,,False,False,False,False,False,
ACH-000575,Lung,Non-Small Cell Lung Cancer,MSS,,,5.863465236228855,False,,False,False,False,False,False,
ACH-000576,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.251813754529217,False,,False,False,False,False,True,
ACH-000577,Liver,Hepatocellular Carcinoma,MSS,,,4.393649582961053,False,,False,False,False,False,True,
ACH-000578,Lung,Non-Small Cell Lung Cancer,MSS,,,5.277616589996648,False,,False,False,False,False,False,
ACH-000579,Skin,Melanoma,MSS,,,4.899905495932855,False,,False,False,False,False,True,
ACH-000580,Skin,Melanoma,MSS,,,5.805795453622021,False,,False,False,False,False,True,
ACH-000581,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,5.0346691279346105,False,,False,False,False,False,True,
ACH-000582,Skin,Melanoma,MSS,,,4.978936925864314,False,,False,False,False,False,False,
ACH-000583,Lymphoid,Non-Hodgkin Lymphoma,MSS,,,5.671129163151646,False,,False,False,False,False,True,
ACH-000584,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.347438888768141,False,,False,False,False,False,True,
ACH-000585,Lung,Non-Small Cell Lung Cancer,MSS,,,4.511271938846661,False,,False,False,False,False,True,
ACH-000586,Lung,Lung Neuroendocrine Tumor,MSS,,,5.026065248388886,False,,False,False,False,False,False,
ACH-000587,Lung,Non-Small Cell Lung Cancer,MSS,,,5.757020578799666,False,,False,False,False,False,True,
ACH-000588,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.324976172691593,False,,False,False,False,False,True,
ACH-000589,Lung,Non-Small Cell Lung Cancer,MSS,,,4.5881809270726235,False,,False,False,False,False,True,
ACH-000590,Lung,Non-Small Cell Lung Cancer,MSS,,,4.344970487553226,False,,False,False,False,False,False,
ACH-000591,CNS/Brain,Diffuse Glioma,MSS,,,5.857786964471443,False,,False,False,False,False,True,
ACH-000592,CNS/Brain,Diffuse Glioma,MSS,,,5.278746794671938,False,,False,False,False,False,True,
ACH-000593,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,4.774497173941369,False,,False,False,False,False,True,
ACH-000594,Lung,Lung Neuroendocrine Tumor,MSS,,,5.245944343608698,False,,False,False,False,False,False,
ACH-000595,CNS/Brain,Diffuse Glioma,MSS,,,5.825775453274891,False,,False,False,False,False,True,
ACH-000596,Lung,Non-Small Cell Lung Cancer,MSS,,,4.996339028656584,False,,False,False,False,False,True,
ACH-000597,Soft Tissue,Rhabdoid Cancer,MSS,,,5.432782399109487,False,,False,False,False,False,True,
ACH-000598,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.159633222003588,False,,False,False,False,False,False,
ACH-000599,Pancreas,Pancreatic Adenocarcinoma,MSS,,,5.191819236840356,False,,False,False,False,False,True,
ACH-000600,Kidney,Renal Cell Carcinoma,MSS,,,4.873517937238388,False,,False,False,False,False,False,
ACH-000601,Pancreas,Pancreatic Adenocarcinoma,MSS,,,3.323645322275019,False,,False,False,False,False,True,
ACH-000602,Myeloid,Acute Myeloid Leukemia,MSS,,,6.0613528297422405,False,,False,False,False,False,True,
ACH-000603,Lung,Non-Small Cell Lung Cancer,MSS,,,2.996864142794197,False,,False,False,False,False,False,
ACH-000604,Myeloid,Myeloproliferative Neoplasms,MSS,,,5.5778245707172065,False,,False,False,False,False,True,
ACH-000605,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,MSS,,,5.01718256000988,False,,False,False,False,False,True,
ACH-000606,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.05584638648131,False,,False,False,False,False,True,
ACH-000607,Kidney,Rhabdoid Cancer,MSS,,,5.390846498233897,False,,False,False,False,False,True,
ACH-000608,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.25920091553443,False,,False,False,False,False,True,
ACH-000609,CNS/Brain,Diffuse Glioma,MSS,,,5.715747885972694,False,,False,False,False,False,True,
ACH-000610,Lung,Lung Neuroendocrine Tumor,MSS,,,6.009774882623896,False,,False,False,False,False,False,
ACH-000611,Lymphoid,Mature B-Cell Neoplasms,MSS,,,6.006587521393074,False,,False,False,False,False,False,
ACH-000612,Lymphoid,Mature T and NK Neoplasms,MSS,,,5.631689276141739,False,,False,False,False,False,False,
ACH-000613,Bone,Osteosarcoma,MSS,,,5.2062798478555194,False,,False,False,False,False,False,
ACH-000614,Skin,Melanoma,MSS,,,5.522184465774006,False,,False,False,False,False,True,
ACH-000615,Skin,Melanoma,MSS,,,4.979412619034598,False,,False,False,False,False,False,
ACH-000616,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,5.98796429540288,False,,False,False,False,False,True,
ACH-000617,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,3.952044625639722,False,,False,False,False,False,False,
ACH-000618,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,5.0166032878811855,False,,False,False,False,False,True,
ACH-000619,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.161661991757364,False,,False,False,False,False,True,
ACH-000620,Liver,Hepatocellular Carcinoma,MSS,,,4.319343356732758,False,,False,False,False,False,True,
ACH-000621,Breast,Invasive Breast Carcinoma,MSS,,,5.65778003814414,False,,False,False,False,False,True,
ACH-000622,CNS/Brain,Diffuse Glioma,MSS,,,5.26626182890847,False,,False,False,False,False,True,
ACH-000623,CNS/Brain,Diffuse Glioma,MSS,,,5.407386744496408,False,,False,False,False,False,True,
ACH-000624,Breast,Breast Ductal Carcinoma In Situ,MSS,,,3.697862762253706,False,,False,False,False,False,True,
ACH-000625,Liver,Hepatocellular Carcinoma,MSS,,,5.338117729263388,False,,False,False,False,False,False,
ACH-000626,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.8187611053045885,False,,False,False,False,False,False,
ACH-000627,Lung,Non-Small Cell Lung Cancer,MSS,,,4.933275193374205,False,,False,False,False,False,True,
ACH-000628,Lung,Non-Small Cell Lung Cancer,MSS,,,5.1774115645231085,False,,False,False,False,False,False,
ACH-000629,CNS/Brain,Meningothelial Tumor,MSS,,,5.981151680211206,False,,False,False,False,False,False,
ACH-000630,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,5.2289456420736915,False,,False,False,False,False,True,
ACH-000631,CNS/Brain,Diffuse Glioma,MSS,,,5.621799875075787,False,,False,False,False,False,True,
ACH-000632,Skin,Melanoma,MSS,,,5.859209250324491,False,,False,False,False,False,True,
ACH-000633,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,5.379523928957074,False,,False,False,False,False,True,
ACH-000634,CNS/Brain,Diffuse Glioma,MSS,,,5.270525204823957,False,,False,False,False,False,True,
ACH-000635,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,3.8859842736003247,False,,False,False,False,False,False,
ACH-000636,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,MSS,,,6.334157060421035,False,,False,False,False,False,False,
ACH-000637,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,MSS,,,4.752299016976342,False,,False,False,False,False,True,
ACH-000638,Lung,Non-Small Cell Lung Cancer,MSS,,,4.721049958462994,False,,False,False,False,False,True,
ACH-000639,Lung,Lung Neuroendocrine Tumor,MSS,,,4.497031083197611,False,,False,False,False,False,True,
ACH-000640,Skin,Melanoma,MSS,,,5.0731432757492465,False,,False,False,False,False,False,
ACH-000641,Myeloid,Acute Myeloid Leukemia,MSS,,,5.782379731707836,False,,False,False,False,False,False,
ACH-000642,Breast,Non-Cancerous,MSS,,,5.058416077946035,False,,False,False,False,False,False,
ACH-000643,Breast,Invasive Breast Carcinoma,MSS,,,3.865760485421139,False,,False,False,False,False,False,
ACH-000644,Skin,Melanoma,MSS,,,5.017579004539069,False,,False,False,False,False,False,
ACH-000645,Pleura,Pleural Mesothelioma,MSS,,,5.0539714824598745,False,,False,False,False,False,True,
ACH-000646,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,2.9132264444959524,False,,False,False,False,False,True,
ACH-000647,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,MSS,,,5.439506786491213,False,,False,False,False,False,True,
ACH-000648,Pleura,Pleural Mesothelioma,MSS,,,5.785725777804856,False,,False,False,False,False,True,
ACH-000649,Kidney,Renal Cell Carcinoma,MSS,,,5.439390426041024,False,,False,False,False,False,True,
ACH-000650,Skin,Melanoma,MSS,,,5.9212506499475035,False,,False,False,False,False,False,
ACH-000651,Bowel,Colorectal Adenocarcinoma,MSS,,,5.54295136745747,False,,False,False,False,False,True,
ACH-000652,Pancreas,Pancreatic Adenocarcinoma,MSS,,,5.235547094614618,False,,False,False,False,False,True,
ACH-000653,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.5633350999044175,False,,False,False,False,False,True,
ACH-000654,Lymphoid,Non-Hodgkin Lymphoma,MSS,,,6.09267469884772,False,,False,False,False,False,True,
ACH-000655,CNS/Brain,Diffuse Glioma,MSS,,,5.7037983947204935,False,,False,False,False,False,True,
ACH-000656,Lymphoid,Mature B-Cell Neoplasms,MSS,,,5.98642913949102,False,,False,False,False,False,True,
ACH-000657,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,1.0778514007649744,False,,False,False,False,False,True,
ACH-000658,Lymphoid,Mature B-Cell Neoplasms,MSS,,,,False,,False,False,False,False,False,
ACH-000659,Lung,Lung Neuroendocrine Tumor,MSS,,,3.6403895600549454,False,,False,False,False,False,False,
ACH-000660,Lymphoid,Mature B-Cell Neoplasms,MSS,,,6.513935992112855,False,,False,False,False,False,True,
ACH-000661,Skin,Melanoma,MSS,,,5.361091060033462,False,,False,False,False,False,True,
ACH-000662,Lung,Non-Small Cell Lung Cancer,MSS,,,4.508587112089476,False,,False,False,False,False,True,
ACH-000663,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,4.870887447690815,False,,False,False,False,False,True,
ACH-000664,Lymphoid,Mature T and NK Neoplasms,MSS,,,5.832077320203773,False,,False,False,False,False,True,
ACH-000665,Lung,Non-Small Cell Lung Cancer,MSS,,,5.119102977614179,False,,False,False,False,False,True,
ACH-000666,Lung,Non-Small Cell Lung Cancer,MSS,,,5.443815482379938,False,,False,False,False,False,True,
ACH-000667,Lung,Non-Small Cell Lung Cancer,MSS,,,4.560134091670585,False,,False,False,False,False,True,
ACH-000668,Breast,Invasive Breast Carcinoma,MSS,,,4.888168491336157,False,,False,False,False,False,True,
ACH-000669,Lung,Non-Small Cell Lung Cancer,MSS,,,5.353633818317724,False,,False,False,False,False,False,
ACH-000670,Lung,Lung Neuroendocrine Tumor,MSS,,,4.416110104889719,False,,False,False,False,False,False,
ACH-000671,Liver,Hepatoblastoma,MSS,,,4.814996390306154,False,,False,False,False,False,True,
ACH-000672,Lung,Non-Small Cell Lung Cancer,MSS,,,4.65572962784219,False,,False,False,False,False,True,
ACH-000673,CNS/Brain,Diffuse Glioma,MSS,,,6.330108383958217,False,,False,False,False,False,True,
ACH-000674,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,5.392605932936884,False,,False,False,False,False,False,
ACH-000675,Lung,Non-Small Cell Lung Cancer,MSS,,,5.253690564167451,False,,False,False,False,False,False,
ACH-000676,Skin,Melanoma,MSS,,,5.448980217925779,False,,False,False,False,False,True,
ACH-000677,Lung,Non-Small Cell Lung Cancer,MSS,,,5.386345374631133,False,,False,False,False,False,True,
ACH-000678,Esophagus/Stomach,Esophagogastric Adenocarcinoma,MSS,,,4.703521571958029,False,,False,False,False,False,False,
ACH-000679,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,MSS,,,4.601583615828787,False,,False,False,False,False,False,
ACH-000680,Bowel,Colorectal Adenocarcinoma,MSS,,,5.211759833012119,False,,False,False,False,False,False,
ACH-000681,Lung,Non-Small Cell Lung Cancer,MSS,,,5.569603494327938,False,,False,False,False,False,True,
ACH-000682,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSI-H,MMR-mutated,tier3_MSH2_LOF,3.76198729922979,False,MSH2,False,True,False,False,True,
ACH-000683,Bowel,Colorectal Adenocarcinoma,MSS,,,4.187490644456683,False,,False,False,False,False,True,
ACH-000684,Kidney,Renal Cell Carcinoma,MSS,,,4.6227195521541775,False,,False,False,False,False,True,
ACH-000685,Pancreas,Adenosquamous Carcinoma of the Pancreas,MSS,,,4.966421238163159,False,,False,False,False,False,True,
ACH-000686,Liver,Hepatocellular Carcinoma,MSS,,,5.6184471734002175,False,,False,False,False,False,False,
ACH-000687,Lymphoid,Non-Hodgkin Lymphoma,MSS,,,6.006762538210905,False,,False,False,False,False,False,
ACH-000688,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.463651880625827,False,,False,False,False,False,True,
ACH-000689,Soft Tissue,Rhabdomyosarcoma,MSS,,,4.202809492125013,False,,False,False,False,False,False,
ACH-000690,Lung,Non-Small Cell Lung Cancer,MSS,,,4.793084333402711,False,,False,False,False,False,False,
ACH-000691,Breast,Invasive Breast Carcinoma,MSS,,,3.081782731315452,False,,False,False,False,False,False,
ACH-000692,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,4.771547572295606,False,,False,False,False,False,False,
ACH-000693,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,MSS,,,4.7249830790221585,False,,False,False,False,False,True,
ACH-000694,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,MSS,,,4.657342747398416,False,,False,False,False,False,True,
ACH-000695,Lung,Lung Neuroendocrine Tumor,MSS,,,4.478259986164086,False,,False,False,False,False,True,
ACH-000696,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.611777311472491,False,,False,False,False,False,True,
ACH-000697,Lymphoid,Mature B-Cell Neoplasms,MSI-H,MMR-mutated,tier3_MSH2_LOF,4.817868801727987,False,MSH2,False,True,False,False,True,
ACH-000698,Lung,Lung Neuroendocrine Tumor,MSS,,,4.1588944125236464,False,,False,False,False,False,True,
ACH-000699,Breast,Invasive Breast Carcinoma,MSS,,,5.993316586983109,False,,False,False,False,False,True,
ACH-000700,Lung,Non-Small Cell Lung Cancer,MSS,,,5.068266661887617,False,,False,False,False,False,True,
ACH-000701,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.118442789835447,False,,False,False,False,False,True,
ACH-000702,Lymphoid,Hodgkin Lymphoma,MSS,,,5.48731912286383,False,,False,False,False,False,True,
ACH-000703,Lung,Lung Neuroendocrine Tumor,MSS,,,5.541901975936897,False,,False,False,False,False,False,
ACH-000704,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,5.635388738397116,False,,False,False,False,False,True,
ACH-000705,Lung,Non-Small Cell Lung Cancer,MSS,,,4.299112751569385,False,,False,False,False,False,False,
ACH-000706,Lung,Non-Small Cell Lung Cancer,MSS,,,5.004038397111153,False,,False,False,False,False,True,
ACH-000707,Lymphoid,Mature B-Cell Neoplasms,MSS,,,6.238127638833214,False,,False,False,False,False,False,
ACH-000708,Bowel,Colorectal Adenocarcinoma,MSS,,,4.922426225312796,False,,False,False,False,False,False,
ACH-000709,Kidney,Renal Cell Carcinoma,MSS,,,4.204805868753364,False,,False,False,False,False,True,
ACH-000710,Bowel,Colorectal Adenocarcinoma,MSS,,,4.080060680196801,False,,False,False,False,False,False,
ACH-000711,Breast,Invasive Breast Carcinoma,MSS,,,5.164766169073655,False,,False,False,False,False,True,
ACH-000712,Lung,Non-Small Cell Lung Cancer,MSS,,,5.164669641637325,False,MSH6,False,False,True,False,False,
ACH-000713,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,4.78719213463701,False,,False,False,False,False,True,
ACH-000714,Lymphoid,Mature B-Cell Neoplasms,MSS,,,4.432077490804742,False,,False,False,False,False,True,
ACH-000715,Head and Neck,Head and Neck Squamous Cell Carcinoma,MSS,,,3.9451207301534823,False,,False,False,False,False,False,
ACH-000716,Thyroid,Well-Differentiated Thyroid Cancer,MSS,,,5.47525677656856,False,,False,False,False,False,True,
ACH-000717,Esophagus/Stomach,Esophageal Squamous Cell Carcinoma,MSS,,,4.801748446692292,False,,False,False,False,False,True,
ACH-000718,Lung,Non-Small Cell Lung Cancer,MSS,,,5.050453809972882,False,,False,False,False,False,True,
ACH-000719,Ovary/Fallopian Tube,Ovarian Epithelial Tumor,MSS,,,4.418776893400215,False,,False,False,False,False,True,
ACH-000720,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,MSS,,,5.4431093133353645,False,,False,False,False,False,True,
ACH-000721,Breast,Invasive Breast Carcinoma,MSS,,,5.0148283765237185,False,,False,False,False,False,True,
ACH-000722,Bowel,Colorectal Adenocarcinoma,MSS,,,4.954940735089093,False,,False,False,False,False,True,
