gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
EFCAB9,0.5805,0.0006142942984224226,0.2114,0.1056,37,1149,0.03288033153735062
STX16,0.5816,0.0002754583916210178,0.1219,0.0655,37,1149,0.02185506380600208
VPS53,0.5828,0.00013280841878929455,-0.1102,-0.2507,37,1149,0.014883673483192753
GRPEL2,0.585,0.0007421018827261822,-0.0204,-0.0845,37,1149,0.03675864325735683
PGC,0.5856,0.0010711969242305933,0.0144,-0.0515,37,1149,0.044565271573964664
CELA2B,0.5857,0.0005221828537332976,0.1157,0.0455,37,1149,0.03001045112273
SMARCC2,0.5862,0.0004011404092371162,-0.0188,-0.1074,37,1149,0.026061045934893952
ZBTB41,0.5862,0.00027131714991066177,0.1127,0.0072,37,1149,0.02185506380600208
LMAN1,0.5866,0.0003636098625495356,0.1724,0.119,37,1149,0.024603352624059327
STX5,0.5867,0.0011318388636039182,-1.0576,-1.229,37,1149,0.04602041420245319
SPATA31F1,0.5877,0.00015244250571679472,0.0015,-0.075,37,1149,0.01589213122097585
ORM2,0.5878,0.0007200656715883461,0.0525,-0.0145,37,1149,0.036166659824231465
LTN1,0.5905,0.0007124344371644469,-0.1186,-0.1982,37,1149,0.035883881721336226
CEACAM5,0.5922,0.000273380421383625,0.079,0.0179,37,1149,0.02185506380600208
ZNF211,0.5925,0.0002770265735437406,0.1493,0.0921,37,1149,0.021882658547193005
UBE2G1,0.5929,0.00029428258575536824,0.0468,-0.0609,37,1149,0.022647128949268274
SETD2,0.6028,0.00012123104521565543,-0.2858,-0.4286,37,1149,0.014618251347852895
KIR2DL3,0.6052,0.001141595936259127,0.1146,0.0364,37,1149,0.04631211930557105
ERGIC3,0.6056,0.00010271052133510303,0.1007,0.0339,37,1149,0.013733424871480007
APOBEC3C,0.6098,0.0003202578266309852,0.0137,-0.0525,37,1149,0.023062422045462633
ZNF585A,0.6098,8.97432364808537e-05,0.1315,0.0361,37,1149,0.012771317248715776
GUCA1B,0.6099,0.00012341851465873696,0.0968,0.0341,37,1149,0.014655744280435845
ATP9A,0.6112,0.0006875363197853108,0.0563,-0.0074,37,1149,0.03502333451724548
NOMO1,0.6129,0.0008833162771143273,0.1028,0.0348,33,1013,0.040098086493511396
VPS51,0.6138,0.00011127501295596057,-0.5847,-0.7349,37,1149,0.014251944695095208
FAM47C,0.6149,0.0007756479837141052,0.0754,0.0071,37,1149,0.03741617433435468
ZSCAN5A,0.6159,6.746860262141289e-05,0.0639,-0.023,37,1149,0.011098894620225272
CCDC178,0.6181,0.00018491584184058069,0.0705,-0.0013,37,1149,0.017922843027261905
CNPY2,0.6188,0.00012639306254220919,-0.1484,-0.2573,37,1149,0.01480605101427403
CSHL1,0.6197,0.0001494793308377399,0.0376,-0.0441,37,1149,0.015859710070169526
IRX2,0.6207,0.00038657182213453834,0.1177,0.039,37,1149,0.025672664232201506
ARID1A,0.6214,7.956657581379883e-06,-0.075,-0.2656,37,1149,0.0035069399908226103
FURIN,0.6222,1.7034594873666848e-06,-0.0075,-0.2182,37,1149,0.0015458876902289683
ZNF600,0.6229,0.000564455837233915,0.1441,0.0662,37,1149,0.03123844943654731
OR8B8,0.6245,0.00010058631879271956,0.1242,0.0594,33,1034,0.013702434747356145
VRK1,0.6258,5.286564802456832e-05,-0.2143,-0.4137,37,1149,0.009444234807771392
LST1,0.6271,0.00026072233687697696,-0.3139,-0.4263,37,1149,0.021814506601926024
SH2D3A,0.6286,0.00030614858739143336,0.0628,-0.0054,37,1149,0.022846919032050474
MT3,0.63,0.00015978128953861306,0.058,-0.0237,37,1149,0.016371647444096405
DMBT1,0.6319,0.0001086373934998494,-0.0711,-0.1643,37,1149,0.014115776107578257
HSP90B1,0.6386,2.5062730992503106e-05,-0.3885,-0.5745,37,1149,0.006249932512061544
ACSS2,0.6402,0.00020605801682378752,0.2376,0.1519,37,1149,0.01860277444713434
OR5F1,0.6406,0.00028490535085691287,-0.0321,-0.1091,33,1034,0.02221146889658828
TBC1D26,0.6426,0.00025220030852543253,0.2127,0.1453,37,1128,0.021331149680044955
NEUROG1,0.6457,0.00031905920279241904,0.0281,-0.0446,37,1149,0.023062422045462633
ZNF143,0.6472,8.360022494879299e-05,-0.2011,-0.3373,37,1149,0.012464383862983203
CHMP4B,0.649,8.411078285767484e-05,-0.8168,-1.254,37,1149,0.012464383862983203
DHRS4L2,0.6491,0.00034350690300611963,-0.0092,-0.0937,37,1128,0.023849635475726515
PSMA4,0.6498,0.0002926230409276852,-1.2925,-1.5157,37,1149,0.02261648166756174
CEL,0.6506,0.00031489700723714406,0.0258,-0.0541,37,1149,0.023046605048037676
GH1,0.6506,0.0001503625404009157,0.1413,0.0525,37,1149,0.015859710070169526
TSC22D2,0.6523,0.0007540201125423016,-0.2474,-0.4448,37,1149,0.037042012706838386
CYP2A7,0.6527,0.00013046433886873554,0.1841,0.1076,37,1149,0.01480605101427403
ELOVL1,0.6539,8.920042770410376e-05,-0.0703,-0.2008,37,1149,0.012771317248715776
ADAM21,0.655,4.334066701942313e-05,0.0477,-0.0454,37,1149,0.008540016487090947
MFSD5,0.6554,5.925397241150342e-05,0.1275,0.0486,37,1149,0.010118885517244455
LAIR2,0.6584,8.22530179630606e-05,-0.0162,-0.099,37,1149,0.012412723780274719
IGSF9B,0.6617,1.1734036551315619e-05,0.0805,0.0111,37,1149,0.003896352025956303
CEACAM1,0.6617,0.00016975321086745324,0.1233,0.058,37,1149,0.017196863412792678
ANXA8,0.664,6.53008751484999e-05,0.06,-0.034,33,1013,0.010841759187849551
EPHB2,0.6652,0.00012317363759840292,0.089,0.0163,37,1149,0.014655744280435845
ZNF816,0.6684,5.6615541351423974e-05,0.0742,-0.0169,37,1149,0.009761281461272918
HCAR3,0.6764,2.070523646016987e-05,0.1597,0.0689,37,1149,0.005711778384112399
IFT70A,0.6774,4.1318276016236776e-05,0.0284,-0.0896,37,1128,0.008231977858301574
SNUPN,0.6828,1.5772429972789213e-05,-0.7976,-1.0319,37,1149,0.004961674418282164
CSH2,0.6834,2.2954010176289218e-05,-0.2944,-0.4616,33,1013,0.006143109798075253
SV2B,0.6846,7.3122906303392955e-06,0.1796,0.1057,37,1149,0.003450439034016156
EPC2,0.6885,9.670651475706412e-06,-0.1485,-0.3551,37,1149,0.0036442454578822885
CELA3B,0.6885,0.00018171443632121646,0.1901,0.112,37,1149,0.017708269335194197
NAT8,0.6976,0.00019635340564161957,-0.0252,-0.1197,37,1149,0.018309419748136106
VPS54,0.698,9.824708562846898e-06,-0.2905,-0.504,37,1149,0.0036442454578822885
ZDHHC11,0.7022,0.00019707311423736927,-0.0932,-0.2351,32,985,0.018309419748136106
R3HCC1L,0.7072,3.77078015449249e-05,0.0433,-0.032,37,1149,0.0077717079253109
PCDHB11,0.7131,3.1606944766114586e-05,0.0778,-0.0062,37,1149,0.007084301582515008
MUC12,0.7133,0.00020645541882659827,0.2156,0.1179,37,1149,0.01860277444713434
C14orf39,0.7153,6.488407175201119e-05,0.1961,0.0939,37,1149,0.010841759187849551
PCDHB13,0.7165,0.0008470030971474723,0.204,0.124,37,1149,0.03899731361669146
MIA3,0.7195,0.0004398366093565388,0.1191,0.0174,37,1149,0.027009281651959236
SETD7,0.7198,8.322041153206665e-07,0.0332,-0.0461,37,1149,0.0009948167994543247
IRS2,0.721,3.06664611732102e-07,-0.1335,-0.3899,37,1149,0.0005599159810082978
OR10H3,0.7212,5.448582358640564e-05,0.1108,0.0436,33,1034,0.009554061242073373
HLA-A,0.7232,2.4315505094933157e-05,-0.0779,-0.1778,37,1149,0.006249932512061544
EVC,0.7303,1.2801613036733456e-06,0.1375,0.0551,37,1149,0.0013804235452835607
PSG5,0.7307,2.6853543113208543e-05,0.0046,-0.0885,37,1149,0.006501392407042293
ZNF799,0.7355,4.509643256296991e-05,0.1811,0.1002,33,1034,0.008789392742245798
HSPA6,0.7475,1.3326388595978274e-05,-0.0962,-0.2179,37,1149,0.0043446449802633895
KIR3DL1,0.7489,5.319657105487204e-05,0.2002,0.1004,37,1149,0.009444234807771392
DHRS4,0.7559,1.8054280632515612e-05,-0.0615,-0.1847,37,1128,0.005486971288502329
LILRB1,0.7572,6.02950724306642e-06,0.1676,0.0826,37,1149,0.0032614998970613793
RMND5A,0.7612,2.4788628497859844e-07,-0.2086,-0.4144,37,1149,0.0005599159810082978
THRB,0.7724,1.0185689880468461e-05,0.1277,0.0467,37,1149,0.0036527921049335993
GYPE,0.7746,4.9169554077029087e-05,0.0253,-0.0845,33,1013,0.00912298437108797
WEE1,0.7749,1.160337342117599e-05,-2.385,-2.7466,37,1149,0.003896352025956303
ATAD3C,0.7772,2.7888563917287554e-06,0.2266,0.1227,37,1149,0.0019233455369264735
IGF1R,0.7792,3.124899765140884e-08,-0.0303,-0.2653,37,1149,0.00016454516872100588
PSG3,0.7938,4.61569793418621e-05,0.0807,-0.0409,37,1149,0.008804689325307759
NUP43,0.7943,3.6839356539857565e-05,-0.8748,-1.2438,37,1149,0.007681005838560301
RNASE3,0.8012,2.7555954655915134e-05,-0.0303,-0.1244,37,1149,0.006501392407042293
GH2,0.8045,6.81113168382641e-06,0.0083,-0.1133,37,1149,0.00335423089511796
CST1,0.8286,1.30875022418273e-06,0.0858,-0.0005,37,1149,0.0013804235452835607
IFT70B,0.8492,2.043604040045277e-05,0.1301,0.0369,37,1149,0.005711778384112399
SLCO3A1,0.8666,2.0033854350902416e-06,0.109,0.0352,37,1149,0.001607713953235737
XPO1,0.8941,2.2042107950717274e-07,-1.7682,-2.1229,37,1149,0.0005599159810082978
PPIAL4G,0.9325,3.9989367632419986e-07,-0.1247,-0.2644,33,1013,0.0005599159810082978
GYPA,0.9368,7.179993801010175e-07,0.0867,-0.0249,37,1149,0.0009196033488993817
PSG1,0.9372,1.5581444111846667e-06,0.1041,-0.0267,37,1128,0.0015458876902289683
ZNF845,0.9454,2.7291883578232423e-07,0.1207,0.0032,37,1149,0.0005599159810082978
CYP2A6,0.9623,6.163908582352199e-09,0.1629,0.039,37,1149,5.526252239507864e-05
