gene,cohens_d,p_value,mean_test,mean_control,n_test,n_control,fdr
DDRGK1,0.274,0.1482828324352565,-0.2013,-0.25,30,1156,0.8146534283167041
ELK4,-0.1552,0.14843441003503854,0.0412,0.0597,30,1156,0.8146534283167041
RPS6KA2,0.3743,0.14858610594527843,0.0281,-0.0121,30,1156,0.8146534283167041
EPS8L3,0.2447,0.14858610594527843,-0.2158,-0.255,30,1156,0.8146534283167041
SF3B5,-0.1323,0.14858610594527843,-2.8358,-2.7858,30,1156,0.8146534283167041
CACYBP,-0.2369,0.14873792021406576,-0.3291,-0.2909,30,1156,0.8146534283167041
ATP5MC1,0.238,0.14873792021406576,-0.3367,-0.3738,30,1156,0.8146534283167041
SMNDC1,-0.2469,0.14873792021406576,-1.0292,-0.9705,30,1156,0.8146534283167041
RNF130,0.261,0.14888985288945833,0.0919,0.0629,30,1156,0.8146534283167041
NAPG,0.2216,0.14888985288945833,-0.6919,-0.8,30,1156,0.8146534283167041
PSMD5,-0.2003,0.14904190401948228,-0.0567,-0.029,30,1156,0.8146534283167041
AMOTL2,-0.2554,0.14904190401948228,0.0407,0.0936,30,1156,0.8146534283167041
PCDHA7,0.3153,0.14904190401948228,-0.0437,-0.0821,30,1156,0.8146534283167041
FOXN1,-0.221,0.14904190401948228,-0.179,-0.1492,30,1156,0.8146534283167041
CNNM2,-0.2216,0.14919407365213247,-0.101,-0.0767,30,1156,0.8146534283167041
CKLF,0.2543,0.14919407365213247,-0.0249,-0.0536,30,1156,0.8146534283167041
MYO5B,0.232,0.14919407365213247,0.0882,0.0557,30,1156,0.8146534283167041
STAT5A,0.227,0.14919407365213247,-0.2638,-0.2987,30,1156,0.8146534283167041
KCTD20,0.2613,0.14934636183537156,0.0575,0.0289,30,1156,0.8146534283167041
TTLL5,0.2929,0.14934636183537156,-0.074,-0.1184,30,1156,0.8146534283167041
EPHA2,-0.1942,0.14934636183537156,-0.0191,0.0166,30,1156,0.8146534283167041
CEP76,0.2628,0.14934636183537156,0.1279,0.0957,30,1156,0.8146534283167041
COA7,0.211,0.14949876861713088,-0.4544,-0.5235,30,1156,0.8146534283167041
COL2A1,-0.1988,0.14949876861713088,0.0023,0.024,30,1156,0.8146534283167041
RANBP10,0.3508,0.14965129404530975,-0.1228,-0.1714,30,1156,0.8146534283167041
CPEB3,-0.3145,0.14965129404530975,-0.0032,0.0301,30,1156,0.8146534283167041
ANTXR1,-0.1465,0.14965129404530975,-0.0006,0.023,30,1156,0.8146534283167041
DACT3,-0.21,0.14965129404530975,-0.1699,-0.1381,30,1156,0.8146534283167041
INTS6,0.1734,0.14980393816777532,-0.8641,-0.9958,30,1156,0.8146534283167041
TBL1XR1,0.2474,0.14980393816777532,-0.3004,-0.3885,30,1156,0.8146534283167041
TBC1D32,0.3304,0.14980393816777532,0.0396,0.0039,30,1156,0.8146534283167041
TSPEAR,0.1953,0.14980393816777532,0.0707,0.0496,30,1156,0.8146534283167041
SCNN1D,0.23,0.14995670103236333,-0.0834,-0.122,30,1156,0.8146534283167041
SH3RF2,0.292,0.14995670103236333,-0.0863,-0.1255,30,1156,0.8146534283167041
USP8,-0.2241,0.14995670103236333,-0.8552,-0.7908,30,1156,0.8146534283167041
TMEM35B,-0.306,0.14995670103236333,-0.0224,0.0335,30,1156,0.8146534283167041
ARHGAP30,0.1818,0.14995670103236333,-0.0763,-0.1012,30,1156,0.8146534283167041
IQCF2,-0.1695,0.14995670103236333,-0.0958,-0.0779,30,1156,0.8146534283167041
SLC7A5,-0.1204,0.15010958268687694,-0.3297,-0.2862,30,1156,0.8146534283167041
ADRB3,0.2844,0.15010958268687694,0.0611,0.0326,30,1156,0.8146534283167041
ARHGDIB,-0.2945,0.15010958268687694,0.1052,0.1397,30,1156,0.8146534283167041
SAMM50,-0.2871,0.15010958268687694,-0.6427,-0.5677,30,1156,0.8146534283167041
LARP6,-0.2491,0.15026258317908744,-0.2001,-0.1635,30,1156,0.8151726083018002
SRSF4,-0.2163,0.150415702556734,-0.2597,-0.2297,30,1156,0.8151726083018002
RPEL1,-0.3179,0.150415702556734,0.0365,0.0811,30,1156,0.8151726083018002
LCN1,0.404,0.15042924305605898,-0.0181,-0.0976,12,343,0.8151726083018002
FRMPD2,-0.2694,0.1505689408675234,-0.0732,-0.0391,30,1156,0.8151726083018002
LRRC46,-0.2246,0.1505689408675234,-0.1996,-0.1733,30,1156,0.8151726083018002
ADRB1,-0.34,0.1505689408675234,0.0652,0.1021,30,1156,0.8151726083018002
TNK2,0.1892,0.1505689408675234,0.0831,0.0576,30,1156,0.8151726083018002
NR2E1,-0.1968,0.15072229815913005,-0.0064,0.0272,30,1156,0.8152039829122739
RUNDC3B,0.3793,0.15072229815913005,0.0981,0.055,30,1156,0.8152039829122739
RNF39,0.2925,0.15078709906629456,-0.109,-0.1425,24,1043,0.8152039829122739
CSNK1G3,-0.2241,0.1508757744791963,0.0649,0.0918,30,1156,0.8152039829122739
TBCC,-0.1572,0.1508757744791963,-0.9421,-0.9003,30,1156,0.8152039829122739
UNC45B,0.2742,0.1508757744791963,-0.1077,-0.1405,30,1156,0.8152039829122739
SNRPN,-0.3123,0.15102936987533178,-0.1259,-0.0725,30,1156,0.8152039829122739
LSM6,0.3353,0.15102936987533178,-0.8243,-0.9125,30,1156,0.8152039829122739
MMP20,-0.22,0.15102936987533178,-0.0336,-0.006,30,1156,0.8152039829122739
SLC17A7,0.2928,0.15102936987533178,-0.0847,-0.1213,30,1156,0.8152039829122739
GART,-0.2979,0.15118308439511363,-0.4732,-0.3626,30,1156,0.8157305729204238
BBX,-0.2162,0.15133691808608646,0.0414,0.0675,30,1156,0.8157305729204238
GSPT1,-0.3107,0.15133691808608646,-1.8932,-1.7242,30,1156,0.8157305729204238
GPR173,0.1732,0.15149087099576217,0.0907,0.0692,30,1156,0.8157305729204238
FMO5,-0.1695,0.15149087099576217,0.0038,0.0238,30,1156,0.8157305729204238
LCMT2,-0.3511,0.15149087099576217,-0.1884,-0.1398,30,1156,0.8157305729204238
UBA7,-0.3417,0.15149087099576217,-0.1569,-0.1161,30,1156,0.8157305729204238
KIAA0408,-0.1109,0.15149087099576217,0.1321,0.1442,30,1156,0.8157305729204238
HMGN1,-0.315,0.15155030640187334,-0.3835,-0.3279,24,1043,0.8158056271666139
PDCD10,-0.2489,0.15164494317162022,0.1535,0.2335,30,1156,0.815964599933386
BCAS2,-0.0777,0.15179913466110698,-1.0035,-0.9823,30,1156,0.815964599933386
NMRK1,-0.2857,0.15179913466110698,0.0384,0.0701,30,1156,0.815964599933386
SLC8A1,-0.3049,0.15179913466110698,0.0221,0.0555,30,1156,0.815964599933386
PNPLA7,0.3592,0.15195344551163603,-0.0946,-0.1446,30,1156,0.815964599933386
ABCC4,-0.2459,0.15195344551163603,0.1374,0.1711,30,1156,0.815964599933386
AMT,-0.3594,0.15195344551163603,0.0029,0.0536,30,1156,0.815964599933386
ANKRD66,0.1637,0.15210787577058807,0.0874,0.0628,30,1156,0.815964599933386
TMEM86B,-0.3136,0.15210787577058807,-0.0587,-0.0147,30,1156,0.815964599933386
SNED1,-0.3503,0.15210787577058807,-0.1324,-0.0807,30,1156,0.815964599933386
DHRS4,0.2703,0.15217766825992685,-0.1375,-0.1819,30,1135,0.815964599933386
FUT6,0.2343,0.15226242548531088,0.0031,-0.0299,30,1156,0.815964599933386
SUGCT,-0.2104,0.15226242548531088,-0.0524,-0.0294,30,1156,0.815964599933386
GABRA5,-0.3115,0.15226242548531088,-0.1724,-0.1287,30,1156,0.815964599933386
NEMP1,0.3242,0.15226242548531088,0.027,-0.0061,30,1156,0.815964599933386
TMC7,0.2709,0.1524170947031192,0.046,0.0184,30,1156,0.816549424894422
TBRG4,-0.1667,0.15257188347129447,-0.1755,-0.1463,30,1156,0.8168905471853631
KCTD6,0.4949,0.15257188347129447,0.0347,-0.0198,30,1156,0.8168905471853631
PRKAG3,0.207,0.15272679183708518,0.0541,0.0245,30,1156,0.8170404418929111
NAA50,-0.2092,0.15272679183708518,-1.6653,-1.5936,30,1156,0.8170404418929111
OBP2A,-0.4461,0.15288016947979172,0.0214,0.1028,12,343,0.8170404418929111
HIGD1C,0.1977,0.15288181984770652,-0.0013,-0.0205,30,1156,0.8170404418929111
ZNF358,0.3769,0.15288181984770652,0.104,0.0597,30,1156,0.8170404418929111
NAA10,0.1432,0.15303696755034016,-1.3636,-1.446,30,1156,0.8170404418929111
WDFY1,0.3683,0.15303696755034016,0.1153,0.0741,30,1156,0.8170404418929111
DEPTOR,-0.2218,0.15303696755034016,-0.0712,-0.045,30,1156,0.8170404418929111
HSF2,0.3327,0.1531922349921347,-0.0342,-0.0805,30,1156,0.8170404418929111
MAPK9,-0.1983,0.1531922349921347,0.1514,0.1728,30,1156,0.8170404418929111
KYNU,-0.5085,0.1531922349921347,-0.121,-0.0593,30,1156,0.8170404418929111
GBX2,-0.4056,0.1531922349921347,-0.1336,-0.0897,30,1156,0.8170404418929111
PLIN1,0.2002,0.1531922349921347,0.0182,-0.0022,30,1156,0.8170404418929111
TCTN1,0.2496,0.1533476222202051,-0.0554,-0.0856,30,1156,0.8173829411505641
TPD52L3,0.3246,0.1533476222202051,0.0297,-0.004,30,1156,0.8173829411505641
MVP,0.3155,0.1535031292816327,0.0486,0.0087,30,1156,0.8177256717614249
CLSTN2,0.3068,0.1535031292816327,0.0758,0.0407,30,1156,0.8177256717614249
ILVBL,0.2478,0.1536587562234657,-0.0459,-0.0849,30,1156,0.8180686335638252
GPR180,-0.352,0.1536587562234657,-0.0115,0.0294,30,1156,0.8180686335638252
TTI1,0.2336,0.153814503092718,-0.8895,-0.9595,30,1156,0.8184118263962986
COX18,-0.1649,0.153814503092718,-0.3596,-0.3168,30,1156,0.8184118263962986
UBA5,0.3347,0.1539703699363704,-0.4824,-0.6072,30,1156,0.8187552500975853
XRCC2,0.3374,0.1539703699363704,-0.3991,-0.4983,30,1156,0.8187552500975853
SERPINH1,-0.2159,0.15412635680136952,0.12,0.1423,30,1156,0.8190989045066263
HMGXB3,0.3576,0.15412635680136952,-0.0448,-0.1098,30,1156,0.8190989045066263
UBE2S,-0.2937,0.15443869078302555,-0.551,-0.4661,30,1156,0.8199909112154288
PTGER1,-0.1952,0.15443869078302555,-0.0097,0.0162,30,1156,0.8199909112154288
CADM1,-0.2053,0.15443869078302555,-0.0397,-0.0108,30,1156,0.8199909112154288
ADAMTS7,0.4457,0.15453092136042582,0.1983,0.1341,12,343,0.8199909112154288
TUBA3E,-0.2503,0.15457820473456488,-0.0517,-0.0163,24,1022,0.8199909112154288
FUT11,-0.1863,0.15475150541258217,-0.1718,-0.1488,30,1156,0.8199909112154288
FAM220A,0.3133,0.15475150541258217,-0.0539,-0.103,30,1156,0.8199909112154288
FBXW8,-0.2583,0.15475150541258217,-0.0578,-0.0277,30,1156,0.8199909112154288
NCR3,0.153,0.15475150541258217,-0.0236,-0.04,30,1156,0.8199909112154288
SLC66A1,-0.2037,0.15475150541258217,0.048,0.0739,30,1156,0.8199909112154288
CTF1,-0.3175,0.154908093087329,-0.0829,-0.0446,30,1156,0.8200935982134328
ZNF432,0.2372,0.154908093087329,0.09,0.0634,30,1156,0.8200935982134328
ARL6,-0.2898,0.154908093087329,0.09,0.1246,30,1156,0.8200935982134328
GRM8,0.2345,0.15506480106438994,0.0289,0.0058,30,1156,0.8203279233537927
IMP4,-0.2401,0.15506480106438994,-1.2329,-1.168,30,1156,0.8203279233537927
LPA,0.3464,0.15519002662217943,-0.1467,-0.22,30,1135,0.8203279233537927
YJU2B,-0.2351,0.1552216293904733,-0.8343,-0.7626,30,1156,0.8203279233537927
AGMO,-0.2245,0.1552216293904733,0.0115,0.0336,30,1156,0.8203279233537927
DNAAF8,0.1987,0.15537857811225295,0.013,-0.0094,30,1156,0.8203279233537927
CSNK1G2,0.2674,0.15553564727636884,-0.0744,-0.1033,30,1156,0.8203279233537927
TSSC4,0.2905,0.15553564727636884,0.1258,0.0959,30,1156,0.8203279233537927
CDNF,0.2374,0.15569283692942604,0.1125,0.0775,30,1156,0.8203279233537927
MAPK12,0.226,0.15569283692942604,0.0332,0.0017,30,1156,0.8203279233537927
GATM,-0.2389,0.15569283692942604,-0.0396,-0.0115,30,1156,0.8203279233537927
RASGRF2,-0.3049,0.15600757788861258,-0.015,0.0148,30,1156,0.8203279233537927
ELFN2,0.1559,0.1561651292877794,-0.0019,-0.0192,30,1156,0.8203279233537927
WEE2,0.2033,0.1563228013619625,0.0758,0.0565,30,1156,0.8203279233537927
ITPKC,-0.1998,0.1563228013619625,-0.0301,-0.007,30,1156,0.8203279233537927
MLKL,0.1976,0.15648059415759394,0.0224,-0.0016,30,1156,0.8203279233537927
DCST2,0.3111,0.15648059415759394,-0.1124,-0.15,30,1156,0.8203279233537927
SLC35F6,-0.2315,0.15648059415759394,-0.0564,-0.0291,30,1156,0.8203279233537927
ZFAND5,0.3044,0.15663850772107057,-0.3015,-0.3598,30,1156,0.8203279233537927
SH3GL2,0.2574,0.15663850772107057,0.1059,0.0737,30,1156,0.8203279233537927
ZC3H3,-0.3534,0.15663850772107057,-0.3795,-0.3211,30,1156,0.8203279233537927
JPT2,-0.1739,0.15663850772107057,-0.09,-0.0669,30,1156,0.8203279233537927
PLXNA3,-0.2232,0.15679654209875463,0.0091,0.036,30,1156,0.8203279233537927
PLK1,-0.2978,0.15679654209875463,-2.9406,-2.791,30,1156,0.8203279233537927
SH3D21,0.2453,0.15679654209875463,-0.0231,-0.0491,30,1156,0.8203279233537927
ZYX,0.25,0.15679654209875463,0.062,0.0268,30,1156,0.8203279233537927
TLR3,0.2649,0.15679654209875463,0.1908,0.1632,30,1156,0.8203279233537927
TAS2R60,0.3252,0.1569546973369733,0.0803,0.0442,30,1156,0.8203279233537927
NPHS2,0.3364,0.1569546973369733,-0.0624,-0.1072,30,1156,0.8203279233537927
RGS20,-0.2189,0.1569546973369733,-0.0009,0.025,30,1156,0.8203279233537927
UROD,-0.2971,0.1571129734820185,-0.8843,-0.7345,30,1156,0.8203279233537927
CNN1,0.286,0.1571129734820185,-0.0357,-0.0735,30,1156,0.8203279233537927
LRRN4,-0.2219,0.1571129734820185,0.0567,0.0845,30,1156,0.8203279233537927
INTS12,0.2318,0.1571129734820185,-0.4248,-0.4965,30,1156,0.8203279233537927
CXCR6,-0.2296,0.1572713705801474,0.1249,0.1485,30,1156,0.8203279233537927
ELAC2,-0.1829,0.1574298886775818,-1.0019,-0.9462,30,1156,0.8203279233537927
MED14,-0.2528,0.1574298886775818,-1.194,-1.1147,30,1156,0.8203279233537927
WDR26,0.2229,0.1574298886775818,-0.4189,-0.4863,30,1156,0.8203279233537927
LPIN2,0.3798,0.1574298886775818,0.1165,0.0727,30,1156,0.8203279233537927
MLC1,-0.1874,0.1575885278205078,-0.0264,-0.0021,30,1156,0.8203279233537927
SOX11,0.2813,0.1575885278205078,0.0281,-0.0209,30,1156,0.8203279233537927
CREB1,0.2153,0.1575885278205078,-0.069,-0.1079,30,1156,0.8203279233537927
PRG4,-0.2806,0.1575885278205078,-0.1637,-0.1295,30,1156,0.8203279233537927
ACP5,0.3052,0.1575885278205078,0.0391,0.0102,30,1156,0.8203279233537927
RRAS2,0.3631,0.1575885278205078,0.0011,-0.056,30,1156,0.8203279233537927
RBL2,-0.3163,0.15774728805507698,0.0527,0.0918,30,1156,0.8203279233537927
ALOX5,0.2821,0.15774728805507698,-0.0806,-0.1163,30,1156,0.8203279233537927
ORM2,0.2085,0.15774728805507698,0.0109,-0.013,30,1156,0.8203279233537927
ARHGEF26,-0.389,0.15774728805507698,-0.062,-0.0102,30,1156,0.8203279233537927
ZSWIM2,-0.2311,0.15774728805507698,-0.0098,0.0165,30,1156,0.8203279233537927
BRAF,0.3102,0.15774728805507698,-0.0618,-0.1766,30,1156,0.8203279233537927
VMA12,-0.196,0.15774728805507698,-0.7958,-0.7403,30,1156,0.8203279233537927
H3-3B,-0.2309,0.15790616942740487,-0.3612,-0.3208,30,1156,0.8203279233537927
PLXNC1,0.2325,0.15790616942740487,-0.011,-0.0342,30,1156,0.8203279233537927
NAT8,0.3995,0.15790616942740487,-0.0637,-0.1182,30,1156,0.8203279233537927
SFTPD,-0.2064,0.15790616942740487,-0.0091,0.0112,30,1156,0.8203279233537927
ZSCAN1,0.2781,0.15790616942740487,0.0159,-0.0143,30,1156,0.8203279233537927
ZZEF1,0.1969,0.15790616942740487,-0.1164,-0.1424,30,1156,0.8203279233537927
KRTAP4-3,0.2536,0.15796003031896222,-0.2532,-0.3022,24,1042,0.8203279233537927
DYNLRB2,0.2281,0.15806517198357206,0.2005,0.1635,30,1156,0.8203279233537927
COA8,-0.0928,0.15806517198357206,-0.1323,-0.1174,30,1156,0.8203279233537927
PALM3,-0.2802,0.15806517198357206,-0.1287,-0.0917,30,1156,0.8203279233537927
PRDX6,0.1955,0.15806517198357206,-0.0566,-0.0895,30,1156,0.8203279233537927
DACH2,0.148,0.15822429576962316,0.0674,0.0511,30,1156,0.8203279233537927
ABCA1,0.2299,0.15822429576962316,0.0096,-0.0186,30,1156,0.8203279233537927
HRH2,0.1943,0.15822429576962316,0.1274,0.1065,30,1156,0.8203279233537927
LNX1,-0.2348,0.15822429576962316,-0.0188,0.0122,30,1156,0.8203279233537927
FNBP1,0.2474,0.15822429576962316,-0.0715,-0.1,30,1156,0.8203279233537927
COMTD1,-0.2334,0.15838354083156714,-0.2155,-0.1849,30,1156,0.8203279233537927
NF2,-0.2503,0.15838354083156714,0.1389,0.2436,30,1156,0.8203279233537927
EXOSC1,0.2504,0.15838354083156714,-0.5537,-0.6233,30,1156,0.8203279233537927
RGS2,-0.1718,0.15838354083156714,-0.1224,-0.1006,30,1156,0.8203279233537927
TMTC4,0.2958,0.15838354083156714,0.0896,0.056,30,1156,0.8203279233537927
CYSTM1,-0.0869,0.15838354083156714,0.0949,0.1046,30,1156,0.8203279233537927
CELA3B,-0.3137,0.15838354083156714,0.0796,0.1153,30,1156,0.8203279233537927
HDGFL3,0.3727,0.1585429072153779,0.005,-0.0435,30,1156,0.82070954854385
TIGD4,0.174,0.158702394966993,-0.0842,-0.1042,30,1156,0.82070954854385
TTC19,0.2012,0.158702394966993,-0.0757,-0.1052,30,1156,0.82070954854385
DHPS,0.3141,0.15886200413231433,-0.8558,-0.9842,30,1156,0.82070954854385
GNE,-0.1209,0.15886200413231433,-0.0349,-0.0172,30,1156,0.82070954854385
TMEM106A,-0.2202,0.15886200413231433,-0.1293,-0.1,30,1156,0.82070954854385
WASL,-0.2195,0.15886200413231433,-0.0891,-0.0494,30,1156,0.82070954854385
CDC42BPB,0.2495,0.15886200413231433,0.0234,-0.0093,30,1156,0.82070954854385
NTMT1,-0.2291,0.15902173475720816,-0.1228,-0.0951,30,1156,0.82070954854385
PSPN,-0.2016,0.15902173475720816,0.0309,0.0522,30,1156,0.82070954854385
UBE4A,-0.2716,0.1591815868875046,0.0594,0.0918,30,1156,0.82070954854385
PSME2,0.2581,0.1591815868875046,-0.2564,-0.3003,30,1156,0.82070954854385
FBXO36,0.169,0.1591815868875046,-0.1351,-0.1585,30,1156,0.82070954854385
TSG101,-0.2889,0.1591815868875046,-1.2309,-1.1287,30,1156,0.82070954854385
FAXC,-0.1795,0.1591815868875046,-0.0567,-0.0354,30,1156,0.82070954854385
DNAH10,0.2431,0.15934156056899784,-0.0865,-0.1195,30,1156,0.82070954854385
TRIM26,0.2631,0.15934156056899784,0.0487,0.0173,30,1156,0.82070954854385
CIITA,0.3526,0.15934156056899784,0.0737,0.0393,30,1156,0.82070954854385
C2CD4B,-0.2736,0.1595016558474458,0.0571,0.0996,30,1156,0.82070954854385
LILRA2,-0.1321,0.1595016558474458,0.165,0.1778,30,1156,0.82070954854385
RTL1,0.3211,0.1595016558474458,-0.0007,-0.0435,30,1156,0.82070954854385
GMPS,-0.2402,0.1595016558474458,-1.1215,-0.9844,30,1156,0.82070954854385
OLFM2,-0.1791,0.1596618727685707,-0.0514,-0.0319,30,1156,0.82070954854385
ATP1B3,-0.0918,0.1596618727685707,-0.4296,-0.3952,30,1156,0.82070954854385
SHROOM4,0.2736,0.1596618727685707,0.0505,0.022,30,1156,0.82070954854385
LYSMD1,0.222,0.1596618727685707,-0.2292,-0.2618,30,1156,0.82070954854385
EID1,-0.2571,0.15982221137805808,-0.0219,0.0073,30,1156,0.82070954854385
FOXRED1,0.3027,0.15982221137805808,-0.1593,-0.2405,30,1156,0.82070954854385
WDR25,-0.2237,0.15982221137805808,-0.7433,-0.693,30,1156,0.82070954854385
RGL4,-0.2535,0.15998267172155756,-0.1569,-0.1282,30,1156,0.82070954854385
SPATA4,0.2816,0.15998267172155756,0.0463,0.0115,30,1156,0.82070954854385
CEP89,0.2231,0.1601432538446821,-0.0528,-0.0815,30,1156,0.82070954854385
KRT38,-0.2298,0.1601432538446821,0.0448,0.0733,30,1156,0.82070954854385
PPP6R2,0.324,0.1601432538446821,-0.0802,-0.1368,30,1156,0.82070954854385
SLF2,-0.3041,0.16030395779300854,-0.1482,-0.0955,30,1156,0.82070954854385
P2RY14,-0.3428,0.16030395779300854,-0.102,-0.0611,30,1156,0.82070954854385
FAM9C,0.3454,0.16030395779300854,0.1387,0.1085,30,1156,0.82070954854385
PIKFYVE,0.2325,0.16030395779300854,0.026,-0.0026,30,1156,0.82070954854385
CNN2,-0.278,0.16030395779300854,-0.3578,-0.3077,30,1156,0.82070954854385
CBS,0.2441,0.16030395779300854,0.0038,-0.0248,30,1156,0.82070954854385
SLC22A23,-0.2446,0.16046478361207694,-0.0462,-0.0179,30,1156,0.82070954854385
XIRP1,-0.1901,0.16062573134739144,-0.0023,0.0203,30,1156,0.82070954854385
UBASH3A,0.259,0.16062573134739144,0.1018,0.0763,30,1156,0.82070954854385
GIP,-0.2802,0.16078680104441867,-0.1684,-0.1335,30,1156,0.82070954854385
PANK4,-0.1547,0.16078680104441867,-0.0095,0.0084,30,1156,0.82070954854385
CPTP,0.2684,0.16078680104441867,0.1075,0.0766,30,1156,0.82070954854385
TMEM14B,0.3524,0.16078680104441867,-0.0774,-0.1227,30,1156,0.82070954854385
LRPAP1,0.2954,0.16078680104441867,0.0575,0.0211,30,1156,0.82070954854385
MANEAL,-0.1825,0.16094799274858917,-0.0868,-0.0648,30,1156,0.82070954854385
SCRG1,0.205,0.16094799274858917,0.1163,0.0967,30,1156,0.82070954854385
KRT83,0.3176,0.16094799274858917,-0.1423,-0.1826,30,1156,0.82070954854385
ETV7,-0.2129,0.16094799274858917,-0.0977,-0.072,30,1156,0.82070954854385
DNASE1L3,0.1998,0.16110930650529687,0.0837,0.0599,30,1156,0.82070954854385
CATSPERE,0.2964,0.16110930650529687,0.086,0.0482,30,1156,0.82070954854385
PCNX2,-0.3319,0.16110930650529687,-0.1655,-0.1176,30,1156,0.82070954854385
A2ML1,-0.2708,0.16110930650529687,0.0722,0.1018,30,1156,0.82070954854385
PSRC1,0.2692,0.16110930650529687,-0.1909,-0.2357,30,1156,0.82070954854385
MRM3,-0.1956,0.16127074235989813,-0.2953,-0.2508,30,1156,0.82070954854385
SEBOX,-0.2201,0.16127074235989813,-0.1804,-0.1467,30,1156,0.82070954854385
CCDC61,-0.2211,0.16127074235989813,-0.0898,-0.0677,30,1156,0.82070954854385
CCDC198,0.323,0.16127074235989813,0.0182,-0.0218,30,1156,0.82070954854385
UCK1,0.2307,0.1614323003577134,-0.1247,-0.1532,30,1156,0.82070954854385
PROSER2,0.2173,0.1614323003577134,-0.0095,-0.037,30,1156,0.82070954854385
HK1,0.2579,0.1614323003577134,-0.0161,-0.0547,30,1156,0.82070954854385
QDPR,-0.2002,0.1614323003577134,0.0256,0.0443,30,1156,0.82070954854385
SLC39A7,0.2234,0.16159398054402552,-1.08,-1.1637,30,1156,0.8208333328994112
RABGGTA,0.2275,0.16159398054402552,-1.2882,-1.3618,30,1156,0.8208333328994112
IFIT2,-0.2539,0.16159398054402552,-0.0655,-0.0274,30,1156,0.8208333328994112
PAK2,0.2295,0.16175578296408033,-0.1906,-0.2498,30,1156,0.8211899615880307
ARAP3,-0.3879,0.16175578296408033,-0.0114,0.0321,30,1156,0.8211899615880307
NR4A1,0.2191,0.16207975468621683,-0.0544,-0.0814,30,1156,0.8221363737704537
C9orf153,-0.2734,0.16207975468621683,0.0554,0.0905,30,1156,0.8221363737704537
KIAA1586,-0.1852,0.16207975468621683,0.0383,0.0633,30,1156,0.8221363737704537
MOSPD2,-0.1933,0.16224192407860494,0.1028,0.1232,30,1156,0.8222611477256826
IL17C,-0.4603,0.16224192407860494,-0.1219,-0.06,30,1156,0.8222611477256826
ZNF592,-0.293,0.16224192407860494,-0.0598,-0.0118,30,1156,0.8222611477256826
CTAGE1,0.2117,0.16240421588534837,-0.0311,-0.0652,30,1156,0.8223863301440785
CCT7,-0.3257,0.16240421588534837,-0.9232,-0.8447,30,1156,0.8223863301440785
FAM131B,0.3875,0.16240421588534837,0.079,0.0422,30,1156,0.8223863301440785
SHC3,0.3156,0.16256663015150685,-0.1287,-0.1652,30,1156,0.8224060575197948
USP22,-0.2177,0.16256663015150685,0.0466,0.086,30,1156,0.8224060575197948
NRGN,-0.2176,0.16256663015150685,0.0305,0.0555,30,1156,0.8224060575197948
CHRNG,0.1653,0.16272916692210315,-0.2286,-0.2549,30,1156,0.8224060575197948
LILRB1,0.1956,0.16272916692210315,0.1069,0.0847,30,1156,0.8224060575197948
PHF20,-0.2065,0.16272916692210315,-0.1106,-0.0765,30,1156,0.8224060575197948
PDIA3,-0.2223,0.16272916692210315,-0.0843,-0.0536,30,1156,0.8224060575197948
CARD11,0.2174,0.16289182624212217,-0.0664,-0.0982,30,1156,0.8225326207680914
RALBP1,-0.2168,0.16289182624212217,-0.1087,-0.0744,30,1156,0.8225326207680914
FOXA3,0.2839,0.16289182624212217,-0.0332,-0.0614,30,1156,0.8225326207680914
PABIR3,0.3057,0.16321751271018026,0.2818,0.2441,30,1156,0.8233773079841503
HSD17B4,-0.111,0.16321751271018026,-0.2505,-0.2309,30,1156,0.8233773079841503
IL20,-0.214,0.16321751271018026,-0.0366,-0.0113,30,1156,0.8233773079841503
OR52E8,-0.2371,0.16335427605516306,-0.0042,0.0223,24,1043,0.8233773079841503
UQCRC2,0.1769,0.16338053994800106,-0.577,-0.6434,30,1156,0.8233773079841503
BRF2,-0.183,0.16338053994800106,-1.8792,-1.8123,30,1156,0.8233773079841503
TRAK2,-0.1482,0.16338053994800106,0.013,0.0288,30,1156,0.8233773079841503
ZNF296,-0.1323,0.1635436899148085,-0.0631,-0.0474,30,1156,0.8237364898489976
FER1L6,0.1845,0.1635436899148085,0.0686,0.0437,30,1156,0.8237364898489976
SLC6A4,-0.2184,0.16370696265539875,-0.0685,-0.0366,30,1156,0.8238645937058532
PLEK2,-0.2378,0.16370696265539875,-0.0893,-0.0636,30,1156,0.8238645937058532
PDE4DIP,0.3078,0.16370696265539875,-0.4411,-0.5173,30,1156,0.8238645937058532
TAF1A,0.3285,0.16387035821453066,-0.4225,-0.4989,30,1156,0.824224233701192
ATP6V0A1,-0.1092,0.16387035821453066,-0.1967,-0.1771,30,1156,0.824224233701192
CMTM4,0.4025,0.1640338766369248,0.0536,-0.0045,30,1156,0.8246416319267996
DYNLT1,0.358,0.16419751796726367,-0.0985,-0.1635,30,1156,0.8246416319267996
MCF2L,0.3199,0.16419751796726367,0.0232,-0.0117,30,1156,0.8246416319267996
SSC5D,0.2741,0.16419751796726367,-0.0321,-0.0626,30,1156,0.8246416319267996
FCGR3A,0.1987,0.16433194270730667,0.1185,0.0874,30,1135,0.8246416319267996
CD2AP,-0.1879,0.1643612822501921,0.1034,0.1261,30,1156,0.8246416319267996
